Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Sun, Jan 8 2006,1800,2627,0.3,2667,0.6,5294,0.5
Sun, Jan 8 2006,1900,2032,0.6,2361,0.4,4393,0.5
Sun, Jan 8 2006,2000,1690,0.4,1963,0.4,3653,0.4
Sun, Jan 8 2006,2100,1415,0.5,1707,0.7,3122,0.6
Sun, Jan 8 2006,2200,997,0.9,1301,0.5,2298,0.7
Sun, Jan 8 2006,2300,582,1,874,1.1,1456,1.1
Sun, Jan 8 2006,2400,452,1.1,639,1.4,1091,1.3
Mon, Jan 9 2006,0100,265,1.9,310,2.3,575,2.1
Mon, Jan 9 2006,0200,129,2.3,123,5.7,252,4
Mon, Jan 9 2006,0300,84,13.1,82,8.5,166,10.8
Mon, Jan 9 2006,0400,70,11.4,58,13.8,128,12.5
Mon, Jan 9 2006,0500,171,5.3,80,20,251,10
Mon, Jan 9 2006,0600,429,8.6,269,14.1,698,10.7
Mon, Jan 9 2006,0700,1396,6.2,1704,7.9,3100,7.1
Mon, Jan 9 2006,0800,3743,4,3566,4.8,7309,4.4
Mon, Jan 9 2006,0900,3673,4.1,2814,5.9,6487,4.9
Mon, Jan 9 2006,1000,3263,6.7,2653,8.8,5916,7.6
Mon, Jan 9 2006,1100,2154,10,2436,10.4,4590,10.2
Mon, Jan 9 2006,1200,2110,11.4,2193,12.4,4303,11.9
Mon, Jan 9 2006,1300,2282,14.1,2373,9.7,4655,11.8
Mon, Jan 9 2006,1400,2259,9.7,2341,9.1,4600,9.4
Mon, Jan 9 2006,1500,2347,11.2,2303,7.5,4650,9.4
Mon, Jan 9 2006,1600,2763,8.4,2658,6.4,5421,7.4
Mon, Jan 9 2006,1700,3454,5,3294,3.2,6748,4.1
Mon, Jan 9 2006,1800,2792,2.9,3343,1.5,6135,2.2
Mon, Jan 9 2006,1900,2243,2,3541,1.2,5784,1.5
Mon, Jan 9 2006,2000,1682,1.9,2278,1.4,3960,1.6
Mon, Jan 9 2006,2100,1283,1.6,1395,1.3,2678,1.5
Mon, Jan 9 2006,2200,909,1.8,988,2.5,1897,2.2
Mon, Jan 9 2006,2300,645,1.7,763,2.1,1408,1.9
Mon, Jan 9 2006,2400,350,2.9,466,2.1,816,2.5
Tue, Jan 10 2006,0100,190,3.2,207,5.3,397,4.3
Tue, Jan 10 2006,0200,99,11.1,110,6.4,209,8.6
Tue, Jan 10 2006,0300,75,12,67,13.4,142,12.7
Tue, Jan 10 2006,0400,85,9.4,55,18.2,140,12.9
Tue, Jan 10 2006,0500,162,10.5,82,26.8,244,16
Tue, Jan 10 2006,0600,363,8.5,250,22.8,613,14.4
Tue, Jan 10 2006,0700,1487,6.6,1756,8.9,3243,7.9
Tue, Jan 10 2006,0800,3552,3.8,3449,5.6,7001,4.7
Tue, Jan 10 2006,0900,3682,3.4,2544,6.2,6226,4.6
Tue, Jan 10 2006,1000,3211,6.8,2874,8.9,6085,7.8
Tue, Jan 10 2006,1100,2321,10.8,2320,9.1,4641,10
Tue, Jan 10 2006,1200,2210,11.9,2228,11.6,4438,11.7
Tue, Jan 10 2006,1300,2284,13.5,2289,9.8,4573,11.7
Tue, Jan 10 2006,1400,2259,11.1,2423,8.3,4682,9.6
Tue, Jan 10 2006,1500,2337,11.3,2355,8.2,4692,9.7
Tue, Jan 10 2006,1600,2767,8.6,2734,5.7,5501,7.2
Tue, Jan 10 2006,1700,3395,5.3,3398,3.2,6793,4.3
Tue, Jan 10 2006,1800,2750,2.4,3756,1.7,6506,2
Tue, Jan 10 2006,1900,2473,1.7,3575,1.1,6048,1.4
Tue, Jan 10 2006,2000,1952,1.5,2232,1.6,4184,1.6
Tue, Jan 10 2006,2100,1432,2.3,1493,1.6,2925,1.9
Tue, Jan 10 2006,2200,1021,1.8,1137,1.9,2158,1.9
Tue, Jan 10 2006,2300,751,2.3,859,1.5,1610,1.9
Tue, Jan 10 2006,2400,447,1.8,542,2,989,1.9
Wed, Jan 11 2006,0100,219,2.7,276,5.1,495,4
Wed, Jan 11 2006,0200,104,7.7,113,11.5,217,9.7
Wed, Jan 11 2006,0300,73,19.2,73,8.2,146,13.7
Wed, Jan 11 2006,0400,89,9,65,18.5,154,13
Wed, Jan 11 2006,0500,180,8.3,79,22.8,259,12.7
Wed, Jan 11 2006,0600,403,10.4,257,24.5,660,15.9
Wed, Jan 11 2006,0700,1482,6.5,1901,7.7,3383,7.2
Wed, Jan 11 2006,0800,4105,3.7,3726,5.1,7831,4.4
Wed, Jan 11 2006,0900,3752,4.2,2683,6.1,6435,5
Wed, Jan 11 2006,1000,3040,7.4,2421,8.8,5461,8
Wed, Jan 11 2006,1100,2311,10,2289,9,4600,9.5
Wed, Jan 11 2006,1200,2261,11.1,2330,11.1,4591,11.1
Wed, Jan 11 2006,1300,2283,11.8,2442,9.6,4725,10.7
Wed, Jan 11 2006,1400,2470,10.4,2462,7.8,4932,9.1
Wed, Jan 11 2006,1500,2397,10.5,2512,8.6,4909,9.6
Wed, Jan 11 2006,1600,2841,8.7,2776,5.9,5617,7.3
Wed, Jan 11 2006,1700,3431,5.8,3519,3.2,6950,4.5
Wed, Jan 11 2006,1800,2957,3,4074,1.8,7031,2.3
Wed, Jan 11 2006,1900,2467,2,3589,1.3,6056,1.6
Wed, Jan 11 2006,2000,2115,2.1,2333,1.2,4448,1.7
Wed, Jan 11 2006,2100,1481,1.7,1617,1.7,3098,1.7
Wed, Jan 11 2006,2200,1098,1.9,1232,1.2,2330,1.5
Wed, Jan 11 2006,2300,869,1.4,936,1.7,1805,1.6
Wed, Jan 11 2006,2400,469,0.9,635,2.5,1104,1.8
Thu, Jan 12 2006,0100,257,3.9,268,3.4,525,3.6
Thu, Jan 12 2006,0200,118,8.5,123,8.9,241,8.7
Thu, Jan 12 2006,0300,89,13.5,77,18.2,166,15.7
Thu, Jan 12 2006,0400,78,9,68,10.3,146,9.6
Thu, Jan 12 2006,0500,188,8.5,84,21.4,272,12.5
Thu, Jan 12 2006,0600,412,11.4,247,19.4,659,14.4
Thu, Jan 12 2006,0700,1506,6.6,1893,8.9,3399,7.9
Thu, Jan 12 2006,0800,4022,4,3698,5.1,7720,4.5
Thu, Jan 12 2006,0900,3815,4,2903,5.5,6718,4.6
Thu, Jan 12 2006,1000,2999,8,2640,9.4,5639,8.7
Thu, Jan 12 2006,1100,2422,9.5,2148,10.5,4570,10
Thu, Jan 12 2006,1200,2286,12.2,2415,11,4701,11.6
Thu, Jan 12 2006,1300,2293,13,2500,9.6,4793,11.2
Thu, Jan 12 2006,1400,2420,10.7,2457,8.1,4877,9.4
Thu, Jan 12 2006,1500,2567,11,2454,8,5021,9.5
Thu, Jan 12 2006,1600,3072,8.8,2802,6.1,5874,7.5
Thu, Jan 12 2006,1700,3432,5.8,3430,3.1,6862,4.4
Thu, Jan 12 2006,1800,2757,3.1,3829,1.7,6586,2.3
Thu, Jan 12 2006,1900,2377,2.2,3792,1.1,6169,1.5
Thu, Jan 12 2006,2000,2243,1.4,2345,1.3,4588,1.4
Thu, Jan 12 2006,2100,1514,1.2,1778,1.5,3292,1.4
Thu, Jan 12 2006,2200,1232,2,1422,1.5,2654,1.7
Thu, Jan 12 2006,2300,825,2.7,966,2,1791,2.3
Thu, Jan 12 2006,2400,544,2.6,658,1.7,1202,2.1
Fri, Jan 13 2006,0100,319,2.2,342,3.8,661,3
Fri, Jan 13 2006,0200,164,8.5,140,8.6,304,8.6
Fri, Jan 13 2006,0300,101,14.9,95,11.6,196,13.3
Fri, Jan 13 2006,0400,107,6.5,72,9.7,179,7.8
Fri, Jan 13 2006,0500,208,6.2,99,21.2,307,11.1
Fri, Jan 13 2006,0600,396,10.4,248,20.6,644,14.3
Fri, Jan 13 2006,0700,1414,5.9,1465,9.6,2879,7.8
Fri, Jan 13 2006,0800,3743,4.4,3590,4.9,7333,4.7
Fri, Jan 13 2006,0900,3795,3.6,2980,6,6775,4.7
Fri, Jan 13 2006,1000,2866,7.6,2728,8.1,5594,7.8
Fri, Jan 13 2006,1100,2362,10.2,2309,9.6,4671,9.9
Fri, Jan 13 2006,1200,2491,11.8,2344,11.1,4835,11.5
Fri, Jan 13 2006,1300,2648,11.6,2546,8.3,5194,10
Fri, Jan 13 2006,1400,2804,8.6,2666,8.4,5470,8.5
Fri, Jan 13 2006,1500,2986,8.5,2706,6.3,5692,7.5
Fri, Jan 13 2006,1600,3417,6.8,3181,4.6,6598,5.7
Fri, Jan 13 2006,1700,2992,4.9,3547,3.1,6539,3.9
Fri, Jan 13 2006,1800,2613,2.6,3883,1.3,6496,1.8
Fri, Jan 13 2006,1900,2318,2.6,3325,1,5643,1.7
Fri, Jan 13 2006,2000,2201,1.7,2259,1.2,4460,1.5
Fri, Jan 13 2006,2100,1631,1.4,1688,1.8,3319,1.6
Fri, Jan 13 2006,2200,1139,1.5,1273,1.3,2412,1.4
Fri, Jan 13 2006,2300,670,1.8,871,1.4,1541,1.6
Fri, Jan 13 2006,2400,552,1.8,607,1.8,1159,1.8
Sat, Jan 14 2006,0100,396,0.8,377,2.7,773,1.7
Sat, Jan 14 2006,0200,271,3.7,261,2.3,532,3
Sat, Jan 14 2006,0300,184,4.3,152,6.6,336,5.4
Sat, Jan 14 2006,0400,190,2.6,139,6.5,329,4.3
Sat, Jan 14 2006,0500,259,3.9,127,11.8,386,6.5
Sat, Jan 14 2006,0600,282,7.4,149,14.8,431,10
Sat, Jan 14 2006,0700,415,7.2,378,9.8,793,8.4
Sat, Jan 14 2006,0800,924,4.3,939,9.1,1863,6.7
Sat, Jan 14 2006,0900,1314,7.1,1315,6.8,2629,6.9
Sat, Jan 14 2006,1000,2066,5,1592,5.2,3658,5.1
Sat, Jan 14 2006,1100,2385,3.5,1920,4.3,4305,3.9
Sat, Jan 14 2006,1200,2772,3.4,2399,2.8,5171,3.1
Sat, Jan 14 2006,1300,2787,3.8,2900,2,5687,2.9
Sat, Jan 14 2006,1400,2881,2.3,2971,1.5,5852,1.9
Sat, Jan 14 2006,1500,2605,1.8,2905,0.8,5510,1.3
Sat, Jan 14 2006,1600,2424,0.8,2749,0.6,5173,0.7
Sat, Jan 14 2006,1700,2482,1,2723,0.7,5205,0.8
Sat, Jan 14 2006,1800,2330,1.3,2450,0.4,4780,0.9
Sat, Jan 14 2006,1900,1991,0.9,2001,0.9,3992,0.9
Sat, Jan 14 2006,2000,1736,0.8,1702,0.6,3438,0.7
Sat, Jan 14 2006,2100,1210,1.1,1360,0.4,2570,0.7
Sat, Jan 14 2006,2200,761,0.7,837,0.7,1598,0.7
Sat, Jan 14 2006,2300,519,1,635,0.2,1154,0.5
Sat, Jan 14 2006,2400,527,1.7,568,0.7,1095,1.2
Sun, Jan 15 2006,0100,451,1.3,507,0.8,958,1
Sun, Jan 15 2006,0200,362,0.3,384,1.8,746,1.1
Sun, Jan 15 2006,0300,228,2.6,184,1.6,412,2.2
Sun, Jan 15 2006,0400,175,3.4,129,1.6,304,2.6
Sun, Jan 15 2006,0500,204,0.5,76,3.9,280,1.4
Sun, Jan 15 2006,0600,228,3.1,120,3.3,348,3.2
Sun, Jan 15 2006,0700,224,2.7,180,1.7,404,2.2
Sun, Jan 15 2006,0800,394,1.3,295,2.7,689,1.9
Sun, Jan 15 2006,0900,507,2.6,451,2,958,2.3
Sun, Jan 15 2006,1000,861,2.1,826,0.8,1687,1.5
Sun, Jan 15 2006,1100,1372,1.5,1229,1.7,2601,1.6
Sun, Jan 15 2006,1200,1813,1.1,2256,1.3,4069,1.2
Sun, Jan 15 2006,1300,2386,0.8,2666,1.1,5052,1
Sun, Jan 15 2006,1400,2597,0.7,2960,0.4,5557,0.5
Sun, Jan 15 2006,1500,2702,0.9,2778,0.8,5480,0.8
Sun, Jan 15 2006,1600,2718,0.8,2765,0.6,5483,0.7
Sun, Jan 15 2006,1700,3239,1.4,2763,1,6002,1.2
Sun, Jan 15 2006,1800,2816,1.7,2679,0.8,5495,1.3
Sun, Jan 15 2006,1900,2195,0.7,2447,0.7,4642,0.7
Sun, Jan 15 2006,2000,1761,0.9,2181,0.4,3942,0.6
Sun, Jan 15 2006,2100,1575,0.4,1816,0.4,3391,0.4
Sun, Jan 15 2006,2200,1148,0.8,1455,0.5,2603,0.7
Sun, Jan 15 2006,2300,694,1,1065,1.1,1759,1.1
Sun, Jan 15 2006,2400,465,2.4,625,1.4,1090,1.8
Mon, Jan 16 2006,0100,236,3.8,322,2.2,558,2.9
Mon, Jan 16 2006,0200,139,5.8,145,8.3,284,7
Mon, Jan 16 2006,0300,68,11.8,66,4.5,134,8.2
Mon, Jan 16 2006,0400,77,9.1,73,13.7,150,11.3
Mon, Jan 16 2006,0500,178,9.6,99,22.2,277,14.1
Mon, Jan 16 2006,0600,476,6.1,289,13.8,765,9
Mon, Jan 16 2006,0700,1574,5.4,1872,7.8,3446,6.7
Mon, Jan 16 2006,0800,4001,4.1,3652,4.6,7653,4.4
Mon, Jan 16 2006,0900,3699,3.7,2758,6.3,6457,4.8
Mon, Jan 16 2006,1000,3121,6.9,2687,8.7,5808,7.7
Mon, Jan 16 2006,1100,2326,10.9,2363,9.9,4689,10.4
Mon, Jan 16 2006,1200,2226,14.3,2183,12,4409,13.2
Mon, Jan 16 2006,1300,2201,13.7,2431,9.9,4632,11.7
Mon, Jan 16 2006,1400,2402,11.1,2426,8.5,4828,9.8
Mon, Jan 16 2006,1500,2452,9.8,2411,7.8,4863,8.8
Mon, Jan 16 2006,1600,2804,9.3,2698,7,5502,8.2
Mon, Jan 16 2006,1700,3332,5,3350,3,6682,4
Mon, Jan 16 2006,1800,2872,3.4,3807,1.9,6679,2.5
Mon, Jan 16 2006,1900,2376,2.3,3661,1.1,6037,1.6
Mon, Jan 16 2006,2000,1891,2.3,2155,1.5,4046,1.9
Mon, Jan 16 2006,2100,1294,2,1484,1.7,2778,1.8
Mon, Jan 16 2006,2200,956,2.4,1052,1.7,2008,2
Mon, Jan 16 2006,2300,738,0.9,848,2.4,1586,1.7
Mon, Jan 16 2006,2400,362,4.1,443,2.9,805,3.5
Tue, Jan 17 2006,0100,227,4.4,244,5.7,471,5.1
Tue, Jan 17 2006,0200,119,7.6,119,15.1,238,11.3
Tue, Jan 17 2006,0300,81,19.8,66,12.1,147,16.3
Tue, Jan 17 2006,0400,80,7.5,56,10.7,136,8.8
Tue, Jan 17 2006,0500,177,11.3,80,28.8,257,16.7
Tue, Jan 17 2006,0600,447,9.4,259,20.1,706,13.3
Tue, Jan 17 2006,0700,1534,6.1,1868,9.2,3402,7.8
Tue, Jan 17 2006,0800,3976,3.9,3704,4.6,7680,4.3
Tue, Jan 17 2006,0900,3944,3.4,2891,5.8,6835,4.4
