Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Wed, Jan 4 2006,1300,2622,15.7,2684,15.7,5306,15.7
Wed, Jan 4 2006,1400,2741,15,2478,14.2,5219,14.6
Wed, Jan 4 2006,1500,2726,14.2,2732,14.1,5458,14.1
Wed, Jan 4 2006,1600,2998,10.4,2867,10.2,5865,10.3
Wed, Jan 4 2006,1700,3262,7.8,3360,6.8,6622,7.3
Wed, Jan 4 2006,1800,3341,4.7,3070,4.4,6411,4.6
Wed, Jan 4 2006,1900,3319,4.3,2574,4,5893,4.1
Wed, Jan 4 2006,2000,2034,4.6,1969,5.8,4003,5.2
Wed, Jan 4 2006,2100,1587,6.3,1496,6,3083,6.2
Wed, Jan 4 2006,2200,1231,6.3,1165,6.1,2396,6.2
Wed, Jan 4 2006,2300,856,7.8,1092,5.7,1948,6.6
Wed, Jan 4 2006,2400,618,8.4,654,11.8,1272,10.1
Thu, Jan 5 2006,0100,390,14.1,476,14.5,866,14.3
Thu, Jan 5 2006,0200,188,19.7,280,17.9,468,18.6
Thu, Jan 5 2006,0300,141,20.6,139,38.1,280,29.3
Thu, Jan 5 2006,0400,150,28,148,41.2,298,34.6
Thu, Jan 5 2006,0500,404,15.6,214,40.7,618,24.3
Thu, Jan 5 2006,0600,789,16.2,613,27.1,1402,21
Thu, Jan 5 2006,0700,1652,15.1,2659,13.6,4311,14.2
Thu, Jan 5 2006,0800,3265,9.7,3305,9,6570,9.3
Thu, Jan 5 2006,0900,2924,11.8,3203,10.6,6127,11.2
Thu, Jan 5 2006,1000,2485,16.5,2738,15.8,5223,16.1
Thu, Jan 5 2006,1100,2476,17.4,2488,17.2,4964,17.3
Thu, Jan 5 2006,1200,2507,17.8,2726,16.8,5233,17.2
Thu, Jan 5 2006,1300,2698,17.3,2777,15.8,5475,16.5
Thu, Jan 5 2006,1400,2761,14.2,2682,15.8,5443,15
Thu, Jan 5 2006,1500,2916,14.1,2965,12.5,5881,13.3
Thu, Jan 5 2006,1600,3004,11.5,3057,10.2,6061,10.9
Thu, Jan 5 2006,1700,3253,7.6,3294,6.9,6547,7.2
Thu, Jan 5 2006,1800,3389,5.6,3111,3.8,6500,4.7
Thu, Jan 5 2006,1900,3231,4.9,2353,4.1,5584,4.5
Thu, Jan 5 2006,2000,2191,5.6,2027,5.5,4218,5.5
Thu, Jan 5 2006,2100,1631,5.5,1645,6.3,3276,5.9
Thu, Jan 5 2006,2200,1352,7,1415,5.9,2767,6.5
Thu, Jan 5 2006,2300,891,8.8,1088,7.4,1979,8
Thu, Jan 5 2006,2400,659,7.1,763,13.2,1422,10.4
Fri, Jan 6 2006,0100,405,12.8,493,15,898,14
Fri, Jan 6 2006,0200,289,14.2,223,21.5,512,17.4
Fri, Jan 6 2006,0300,142,19.7,199,32.2,341,27
Fri, Jan 6 2006,0400,169,26,158,46.2,327,35.8
Fri, Jan 6 2006,0500,418,15.6,256,39.5,674,24.6
Fri, Jan 6 2006,0600,722,17.7,587,28.1,1309,22.4
Fri, Jan 6 2006,0700,1726,14,2466,14.4,4192,14.2
Fri, Jan 6 2006,0800,3253,11.1,3298,9.2,6551,10.1
Fri, Jan 6 2006,0900,2951,11.3,3167,10.7,6118,11
Fri, Jan 6 2006,1000,2536,15.8,2704,14.2,5240,15
Fri, Jan 6 2006,1100,2506,17.4,2663,16.7,5169,17.1
Fri, Jan 6 2006,1200,2717,16,2687,17,5404,16.5
Fri, Jan 6 2006,1300,2775,16.1,2897,14.9,5672,15.5
Fri, Jan 6 2006,1400,2836,13.6,2883,12.3,5719,12.9
Fri, Jan 6 2006,1500,3034,13.1,3077,11.2,6111,12.2
Fri, Jan 6 2006,1600,3177,10,3324,9.3,6501,9.6
Fri, Jan 6 2006,1700,3203,7.7,3204,7,6407,7.3
Fri, Jan 6 2006,1800,2688,6.5,2117,3.8,4805,5.3
Fri, Jan 6 2006,1900,3130,5.2,2826,3.7,5956,4.5
Fri, Jan 6 2006,2000,2949,4,2184,4,5133,4
Fri, Jan 6 2006,2100,1823,5,1867,4.3,3690,4.6
Fri, Jan 6 2006,2200,1335,6.6,1408,4.7,2743,5.6
Fri, Jan 6 2006,2300,1001,6.7,1207,4.6,2208,5.6
Fri, Jan 6 2006,2400,738,6.6,917,8,1655,7.4
Sat, Jan 7 2006,0100,518,8.7,586,10.1,1104,9.4
Sat, Jan 7 2006,0200,394,7.4,346,9.2,740,8.2
Sat, Jan 7 2006,0300,277,11.9,267,12.4,544,12.1
Sat, Jan 7 2006,0400,231,13.9,222,18.5,453,16.1
Sat, Jan 7 2006,0500,436,6.9,227,22,663,12.1
Sat, Jan 7 2006,0600,580,9.8,392,13.3,972,11.2
Sat, Jan 7 2006,0700,611,12.8,659,15.3,1270,14.1
Sat, Jan 7 2006,0800,1272,10.5,993,11,2265,10.7
Sat, Jan 7 2006,0900,1375,11.6,1403,10.5,2778,11.1
Sat, Jan 7 2006,1000,1909,8.6,1813,9.2,3722,8.9
Sat, Jan 7 2006,1100,2165,7.4,2111,7.7,4276,7.5
Sat, Jan 7 2006,1200,2556,5.3,2433,6.7,4989,6
Sat, Jan 7 2006,1300,2794,4.6,2622,4.4,5416,4.5
Sat, Jan 7 2006,1400,2904,3.4,2782,2.4,5686,2.9
Sat, Jan 7 2006,1500,2768,2.5,2854,3.5,5622,3
Sat, Jan 7 2006,1600,2449,2.4,2771,2.2,5220,2.3
Sat, Jan 7 2006,1700,2327,2,2574,2.5,4901,2.3
Sat, Jan 7 2006,1800,2188,2.6,2367,2.3,4555,2.4
Sat, Jan 7 2006,1900,2062,2.8,2171,1.4,4233,2.1
Sat, Jan 7 2006,2000,1735,2.1,1806,1.9,3541,2
Sat, Jan 7 2006,2100,1531,2.1,1485,2.6,3016,2.3
Sat, Jan 7 2006,2200,1036,2.3,1033,3.5,2069,2.9
Sat, Jan 7 2006,2300,715,3.2,957,1.8,1672,2.4
Sat, Jan 7 2006,2400,720,2.6,725,2.9,1445,2.8
Sun, Jan 8 2006,0100,504,1.4,609,3.4,1113,2.5
Sun, Jan 8 2006,0200,442,3.2,478,3.6,920,3.4
Sun, Jan 8 2006,0300,279,2.9,274,4.7,553,3.8
Sun, Jan 8 2006,0400,224,4,160,6.9,384,5.2
Sun, Jan 8 2006,0500,350,2.6,191,7.9,541,4.4
Sun, Jan 8 2006,0600,484,3.3,270,5.6,754,4.1
Sun, Jan 8 2006,0700,412,3.6,395,5.3,807,4.5
Sun, Jan 8 2006,0800,549,5.5,488,4.5,1037,5
Sun, Jan 8 2006,0900,743,4.6,656,5.8,1399,5.1
Sun, Jan 8 2006,1000,1036,3.8,919,3.5,1955,3.6
Sun, Jan 8 2006,1100,1383,3,1278,2.8,2661,2.9
Sun, Jan 8 2006,1200,1852,2.2,1744,2.2,3596,2.2
Sun, Jan 8 2006,1300,2439,2,2270,1.7,4709,1.8
Sun, Jan 8 2006,1400,2745,1.5,2657,1.5,5402,1.5
Sun, Jan 8 2006,1500,2806,1.8,2859,1.6,5665,1.7
Sun, Jan 8 2006,1600,2688,1.9,2823,1.7,5511,1.8
Sun, Jan 8 2006,1700,2597,1.6,2757,1.2,5354,1.4
Sun, Jan 8 2006,1800,2625,1.6,2562,1.6,5187,1.6
Sun, Jan 8 2006,1900,2384,1.5,2524,1.6,4908,1.5
Sun, Jan 8 2006,2000,2229,1.4,1995,2.3,4224,1.8
Sun, Jan 8 2006,2100,1802,1.4,1804,2.7,3606,2.1
Sun, Jan 8 2006,2200,1520,2.2,1337,3.6,2857,2.8
Sun, Jan 8 2006,2300,938,3,1297,3.5,2235,3.3
Sun, Jan 8 2006,2400,740,3.8,821,6.3,1561,5.1
Mon, Jan 9 2006,0100,370,9.7,489,8.6,859,9.1
Mon, Jan 9 2006,0200,192,13.5,286,16.1,478,15.1
Mon, Jan 9 2006,0300,112,20.5,128,31.2,240,26.2
Mon, Jan 9 2006,0400,138,20.3,140,40,278,30.2
Mon, Jan 9 2006,0500,346,13,234,36.3,580,22.4
Mon, Jan 9 2006,0600,809,12.6,687,22,1496,16.9
Mon, Jan 9 2006,0700,1752,14.5,2642,11.3,4394,12.6
Mon, Jan 9 2006,0800,3342,8.9,3373,8.9,6715,8.9
Mon, Jan 9 2006,0900,3004,8.6,3019,8.8,6023,8.7
Mon, Jan 9 2006,1000,2870,13.3,2855,12.8,5725,13.1
Mon, Jan 9 2006,1100,2559,15.7,2700,18.1,5259,17
Mon, Jan 9 2006,1200,2477,19.6,2579,19.1,5056,19.3
Mon, Jan 9 2006,1300,2459,19.1,2502,16.9,4961,18
Mon, Jan 9 2006,1400,2465,16.4,2466,17.8,4931,17.1
Mon, Jan 9 2006,1500,2643,16.9,2519,15.6,5162,16.3
Mon, Jan 9 2006,1600,2863,12.1,2872,12.6,5735,12.4
Mon, Jan 9 2006,1700,3253,8.1,3241,8.2,6494,8.2
Mon, Jan 9 2006,1800,2983,6.6,2973,5.5,5956,6.1
Mon, Jan 9 2006,1900,3341,5.5,2442,4.7,5783,5.1
Mon, Jan 9 2006,2000,2034,5.3,1864,6,3898,5.6
Mon, Jan 9 2006,2100,1409,7.2,1271,6.5,2680,6.9
Mon, Jan 9 2006,2200,1126,8.4,1050,9,2176,8.7
Mon, Jan 9 2006,2300,815,8.7,1074,8.5,1889,8.6
Mon, Jan 9 2006,2400,512,9.4,621,14.3,1133,12.1
Tue, Jan 10 2006,0100,298,17.8,326,16.6,624,17.1
Tue, Jan 10 2006,0200,156,26.9,195,18.5,351,22.2
Tue, Jan 10 2006,0300,106,32.1,134,50.7,240,42.5
Tue, Jan 10 2006,0400,114,31.6,122,54.1,236,43.2
Tue, Jan 10 2006,0500,343,13.7,228,43.9,571,25.7
Tue, Jan 10 2006,0600,785,16.6,625,25.1,1410,20.4
Tue, Jan 10 2006,0700,1776,16.9,2670,13.6,4446,14.9
Tue, Jan 10 2006,0800,3262,8.8,3353,8.2,6615,8.5
Tue, Jan 10 2006,0900,2912,9.6,2966,10.6,5878,10.1
Tue, Jan 10 2006,1000,2717,12.1,2923,14.2,5640,13.2
Tue, Jan 10 2006,1100,2679,14.4,2573,17.2,5252,15.8
Tue, Jan 10 2006,1200,2529,19.7,2473,17.1,5002,18.4
Tue, Jan 10 2006,1300,2455,18.4,2603,17.9,5058,18.2
Tue, Jan 10 2006,1400,2652,18.1,2382,16.1,5034,17.2
Tue, Jan 10 2006,1500,2626,16.2,2601,14.6,5227,15.4
Tue, Jan 10 2006,1600,2823,12.1,2878,12.8,5701,12.4
Tue, Jan 10 2006,1700,3266,8.5,3319,7.4,6585,7.9
Tue, Jan 10 2006,1800,3395,5.9,3253,5.6,6648,5.8
Tue, Jan 10 2006,1900,3089,5.8,2350,4.3,5439,5.2
Tue, Jan 10 2006,2000,2237,5.1,1937,5.5,4174,5.3
Tue, Jan 10 2006,2100,1512,6.3,1526,6.6,3038,6.5
Tue, Jan 10 2006,2200,1287,6.8,1202,8.7,2489,7.7
Tue, Jan 10 2006,2300,995,7.4,1093,6,2088,6.7
Tue, Jan 10 2006,2400,578,8.5,668,12.7,1246,10.8
Wed, Jan 11 2006,0100,324,15.1,422,16.8,746,16.1
Wed, Jan 11 2006,0200,175,24,230,19.1,405,21.2
Wed, Jan 11 2006,0300,125,29.6,186,31.2,311,30.5
Wed, Jan 11 2006,0400,130,28.5,144,47.9,274,38.7
Wed, Jan 11 2006,0500,349,21.5,230,50.4,579,33
Wed, Jan 11 2006,0600,811,16,632,29.1,1443,21.8
Wed, Jan 11 2006,0700,1887,14.2,2717,14.4,4604,14.3
Wed, Jan 11 2006,0800,3299,10.5,3326,9,6625,9.7
Wed, Jan 11 2006,0900,3217,10.1,3363,10.8,6580,10.4
Wed, Jan 11 2006,1000,2714,13.1,2891,14.3,5605,13.7
Wed, Jan 11 2006,1100,2486,16.6,2711,17.4,5197,17
Wed, Jan 11 2006,1200,2509,20.6,2284,20.4,4793,20.5
Wed, Jan 11 2006,1300,2638,19.6,2632,17.2,5270,18.4
Wed, Jan 11 2006,1400,2749,16.2,2557,16,5306,16
Wed, Jan 11 2006,1500,2752,16.6,2788,15.6,5540,16.1
Wed, Jan 11 2006,1600,3030,12.8,2872,12.5,5902,12.7
Wed, Jan 11 2006,1700,3322,8.5,3193,8.3,6515,8.4
Wed, Jan 11 2006,1800,3395,5.9,3293,4.6,6688,5.2
Wed, Jan 11 2006,1900,3427,4.8,2750,4.1,6177,4.5
Wed, Jan 11 2006,2000,2429,4.5,2010,5.9,4439,5.1
Wed, Jan 11 2006,2100,1697,5.8,1568,6.8,3265,6.2
Wed, Jan 11 2006,2200,1315,7.9,1400,6.1,2715,7
Wed, Jan 11 2006,2300,1017,7.1,1273,5.7,2290,6.3
Wed, Jan 11 2006,2400,642,7.9,663,13.9,1305,11
Thu, Jan 12 2006,0100,380,15.5,374,15.5,754,15.5
Thu, Jan 12 2006,0200,197,20.3,233,24,430,22.3
Thu, Jan 12 2006,0300,133,23.3,178,31.5,311,28
Thu, Jan 12 2006,0400,126,33.3,152,52.6,278,43.9
Thu, Jan 12 2006,0500,396,19.2,227,48.9,623,30
Thu, Jan 12 2006,0600,839,16.2,659,27.9,1498,21.4
Thu, Jan 12 2006,0700,1920,15.4,2745,14.7,4665,15
Thu, Jan 12 2006,0800,3301,8.8,3535,7.8,6836,8.3
Thu, Jan 12 2006,0900,3226,10.8,3364,9.8,6590,10.3
Thu, Jan 12 2006,1000,2827,14.8,2869,14.8,5696,14.8
Thu, Jan 12 2006,1100,2356,16.4,2657,17.3,5013,16.9
Thu, Jan 12 2006,1200,2566,19,2550,17.5,5116,18.3
Thu, Jan 12 2006,1300,2722,19.7,2618,18.3,5340,19
Thu, Jan 12 2006,1400,2805,16.2,2582,15.6,5387,15.9
Thu, Jan 12 2006,1500,2699,16.8,2680,14.9,5379,15.8
Thu, Jan 12 2006,1600,3077,12.6,2838,12.9,5915,12.7
Thu, Jan 12 2006,1700,3022,9.1,3238,8.1,6260,8.5
Thu, Jan 12 2006,1800,3524,6.7,3312,4.9,6836,5.9
Thu, Jan 12 2006,1900,3534,4.9,2694,3.9,6228,4.5
Thu, Jan 12 2006,2000,2434,4.6,1991,5.8,4425,5.1
Thu, Jan 12 2006,2100,1808,6.4,1847,6.6,3655,6.5
Thu, Jan 12 2006,2200,1455,6.9,1464,5.2,2919,6
Thu, Jan 12 2006,2300,1007,7.1,1261,7.1,2268,7.1
Thu, Jan 12 2006,2400,688,8.7,789,11.4,1477,10.2
Fri, Jan 13 2006,0100,397,12.3,478,16.1,875,14.4
Fri, Jan 13 2006,0200,235,26,248,24.2,483,25.1
Fri, Jan 13 2006,0300,127,26,183,35.5,310,31.6
Fri, Jan 13 2006,0400,167,23.4,165,42.4,332,32.8
Fri, Jan 13 2006,0500,428,14,249,45,677,25.4
Fri, Jan 13 2006,0600,867,20.3,631,31.5,1498,25
Fri, Jan 13 2006,0700,1763,15.1,2628,14.4,4391,14.7
Fri, Jan 13 2006,0800,3163,9.2,3342,8.9,6505,9.1
Fri, Jan 13 2006,0900,2924,10.6,2949,11.3,5873,10.9
Fri, Jan 13 2006,1000,2805,13.9,2901,13.7,5706,13.8
Fri, Jan 13 2006,1100,2531,18.9,2582,18.4,5113,18.6
Fri, Jan 13 2006,1200,2730,18.1,2633,18.1,5363,18.1
Fri, Jan 13 2006,1300,2812,18.1,2839,14.2,5651,16.1
Fri, Jan 13 2006,1400,2959,15.1,2828,14.9,5787,15
Fri, Jan 13 2006,1500,3014,13.1,3069,12.7,6083,12.9
Fri, Jan 13 2006,1600,3319,9.6,3298,10.1,6617,9.8
Fri, Jan 13 2006,1700,3376,8.4,3191,7.6,6567,8
Fri, Jan 13 2006,1800,3398,5.8,2978,4.6,6376,5.3
Fri, Jan 13 2006,1900,3042,4.9,2420,3.6,5462,4.3
Fri, Jan 13 2006,2000,2452,4.3,2359,3.9,4811,4.1
Fri, Jan 13 2006,2100,1929,4.9,1854,5.1,3783,5
Fri, Jan 13 2006,2200,1483,5.4,1521,5.1,3004,5.3
Fri, Jan 13 2006,2300,979,7.6,1107,6,2086,6.7
Fri, Jan 13 2006,2400,706,6.8,844,8.4,1550,7.7
Sat, Jan 14 2006,0100,457,10.3,489,10,946,10.1
Sat, Jan 14 2006,0200,333,10.2,355,10.7,688,10.5
Sat, Jan 14 2006,0300,246,11.8,209,17.7,455,14.5
Sat, Jan 14 2006,0400,232,12.5,213,18.3,445,15.3
Sat, Jan 14 2006,0500,492,7.1,211,24.2,703,12.2
Sat, Jan 14 2006,0600,663,8.4,353,14.4,1016,10.5
Sat, Jan 14 2006,0700,721,11.5,739,13.8,1460,12.7
Sat, Jan 14 2006,0800,1328,10.3,1164,11.3,2492,10.8
Sat, Jan 14 2006,0900,1577,10.6,1653,9.1,3230,9.8
Sat, Jan 14 2006,1000,2065,7.9,1999,9.3,4064,8.6
Sat, Jan 14 2006,1100,2431,6.2,2301,7.9,4732,7
Sat, Jan 14 2006,1200,2697,5.6,2602,5.4,5299,5.5
Sat, Jan 14 2006,1300,2928,5.1,3078,4.1,6006,4.6
Sat, Jan 14 2006,1400,2942,3.5,2917,3.6,5859,3.6
Sat, Jan 14 2006,1500,2933,3.5,2891,2.6,5824,3.1
Sat, Jan 14 2006,1600,2498,2.4,2677,1.8,5175,2.1
Sat, Jan 14 2006,1700,2440,2.6,2635,2.2,5075,2.4
Sat, Jan 14 2006,1800,2393,2.2,2599,1.8,4992,2
Sat, Jan 14 2006,1900,2201,2.2,2231,1.6,4432,1.9
Sat, Jan 14 2006,2000,1962,2.6,1817,1.8,3779,2.2
Sat, Jan 14 2006,2100,1523,2.5,1465,2.4,2988,2.4
Sat, Jan 14 2006,2200,1036,2.4,1115,2.7,2151,2.6
Sat, Jan 14 2006,2300,729,2.5,951,3,1680,2.8
Sat, Jan 14 2006,2400,670,2.7,763,2.2,1433,2.4
Sun, Jan 15 2006,0100,528,2.3,635,3.1,1163,2.8
Sun, Jan 15 2006,0200,446,2.7,507,3.9,953,3.4
Sun, Jan 15 2006,0300,251,2,231,6.5,482,4.1
Sun, Jan 15 2006,0400,227,6.2,178,6.2,405,6.2
Sun, Jan 15 2006,0500,358,3.6,134,7.5,492,4.7
Sun, Jan 15 2006,0600,465,2.2,259,5.4,724,3.3
Sun, Jan 15 2006,0700,401,6.7,355,3.9,756,5.4
Sun, Jan 15 2006,0800,521,2.9,464,5.4,985,4.1
Sun, Jan 15 2006,0900,656,7,591,5.1,1247,6.1
Sun, Jan 15 2006,1000,1008,5,886,4.2,1894,4.6
Sun, Jan 15 2006,1100,1475,3.9,1496,2.7,2971,3.3
Sun, Jan 15 2006,1200,2007,2.5,2183,2.4,4190,2.5
Sun, Jan 15 2006,1300,2596,1.4,2500,2,5096,1.7
Sun, Jan 15 2006,1400,3050,1.6,2771,1,5821,1.4
Sun, Jan 15 2006,1500,2879,1.6,2835,1.4,5714,1.5
Sun, Jan 15 2006,1600,2728,1.4,2779,1.2,5507,1.3
Sun, Jan 15 2006,1700,2764,1.5,2841,2.5,5605,2
Sun, Jan 15 2006,1800,2721,2.1,2524,1.5,5245,1.8
Sun, Jan 15 2006,1900,2454,1.3,2514,1.3,4968,1.3
Sun, Jan 15 2006,2000,2159,1.8,2187,2.6,4346,2.2
Sun, Jan 15 2006,2100,2040,1.6,1939,2.4,3979,2
Sun, Jan 15 2006,2200,1555,1.8,1531,3.5,3086,2.6
Sun, Jan 15 2006,2300,990,2.6,1414,3.9,2404,3.4
Sun, Jan 15 2006,2400,683,3.4,813,5.9,1496,4.7
Mon, Jan 16 2006,0100,391,8.7,512,9.6,903,9.2
Mon, Jan 16 2006,0200,197,9.6,239,17.6,436,14
Mon, Jan 16 2006,0300,131,14.5,117,35.9,248,24.6
Mon, Jan 16 2006,0400,145,17.2,184,38,329,28.9
Mon, Jan 16 2006,0500,359,11.1,245,39.2,604,22.5
Mon, Jan 16 2006,0600,875,16.5,753,22.6,1628,19.3
Mon, Jan 16 2006,0700,1876,14.4,2696,13.1,4572,13.6
Mon, Jan 16 2006,0800,3364,9.1,3417,7.1,6781,8.1
Mon, Jan 16 2006,0900,2935,9.2,3159,10.4,6094,9.8
Mon, Jan 16 2006,1000,2857,14.2,3101,13.1,5958,13.6
Mon, Jan 16 2006,1100,2602,17.8,2742,17.9,5344,17.9
Mon, Jan 16 2006,1200,2478,19.2,2421,19.9,4899,19.5
Mon, Jan 16 2006,1300,2533,19.8,2687,17.9,5220,18.8
Mon, Jan 16 2006,1400,2546,18.2,2523,17.4,5069,17.8
Mon, Jan 16 2006,1500,2736,16.1,2655,15.8,5391,16
Mon, Jan 16 2006,1600,2845,13.5,2797,13.7,5642,13.6
Mon, Jan 16 2006,1700,3176,8.6,3427,8,6603,8.3
Mon, Jan 16 2006,1800,3337,6.9,3112,4.2,6449,5.6
Mon, Jan 16 2006,1900,3143,5.6,2382,4.7,5525,5.2
Mon, Jan 16 2006,2000,2243,6.1,1869,7.3,4112,6.7
Mon, Jan 16 2006,2100,1446,6.4,1410,7.9,2856,7.1
Mon, Jan 16 2006,2200,1206,7.5,1236,6.9,2442,7.2
Mon, Jan 16 2006,2300,864,9.5,1035,7.9,1899,8.6
Mon, Jan 16 2006,2400,520,9.6,592,12.3,1112,11.1
Tue, Jan 17 2006,0100,314,18.2,309,23.3,623,20.7
Tue, Jan 17 2006,0200,167,24,181,28.7,348,26.4
Tue, Jan 17 2006,0300,115,31.3,115,43.5,230,37.4
Tue, Jan 17 2006,0400,106,24.5,135,52.6,241,40.2
Tue, Jan 17 2006,0500,334,19.8,238,43.7,572,29.7
Tue, Jan 17 2006,0600,776,18,644,28.7,1420,22.9
