Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Tue, Jan 3 2006,1800,991,6.5,818,6.4,1809,6.4
Tue, Jan 3 2006,1900,707,6.9,621,5,1328,6
Tue, Jan 3 2006,2000,453,10.6,385,15.1,838,12.6
Tue, Jan 3 2006,2100,273,10.3,300,19,573,14.8
Tue, Jan 3 2006,2200,208,11.1,227,15.9,435,13.6
Tue, Jan 3 2006,2300,160,11.9,174,16.7,334,14.4
Tue, Jan 3 2006,2400,148,15.5,104,23.1,252,18.7
Wed, Jan 4 2006,0100,94,24.5,63,31.7,157,27.4
Wed, Jan 4 2006,0200,61,29.5,39,46.2,100,36
Wed, Jan 4 2006,0300,38,39.5,31,64.5,69,50.7
Wed, Jan 4 2006,0400,23,39.1,43,48.8,66,45.5
Wed, Jan 4 2006,0500,17,64.7,106,44.3,123,47.2
Wed, Jan 4 2006,0600,66,37.9,329,32.2,395,33.2
Wed, Jan 4 2006,0700,141,31.2,647,14.1,788,17.1
Wed, Jan 4 2006,0800,469,14.9,953,13.1,1422,13.7
Wed, Jan 4 2006,0900,842,13.3,875,14.7,1717,14
Wed, Jan 4 2006,1000,624,17.5,642,19.2,1266,18.3
Wed, Jan 4 2006,1100,646,21.1,601,18.1,1247,19.6
Wed, Jan 4 2006,1200,630,18.7,594,17.7,1224,18.2
Wed, Jan 4 2006,1300,673,17.8,652,16.6,1325,17.2
Wed, Jan 4 2006,1400,687,14.7,581,18.1,1268,16.2
Wed, Jan 4 2006,1500,720,15.4,569,14.9,1289,15.2
Wed, Jan 4 2006,1600,793,16.3,669,11.5,1462,14.1
Wed, Jan 4 2006,1700,1036,13.1,763,10,1799,11.8
Wed, Jan 4 2006,1800,1133,7.1,809,5.7,1942,6.5
Wed, Jan 4 2006,1900,719,8.3,624,6.6,1343,7.5
Wed, Jan 4 2006,2000,513,10.3,366,13.1,879,11.5
Wed, Jan 4 2006,2100,310,11.9,291,13.7,601,12.8
Wed, Jan 4 2006,2200,222,13.5,210,17.1,432,15.3
Wed, Jan 4 2006,2300,198,10.6,166,17.5,364,13.7
Wed, Jan 4 2006,2400,122,12.3,92,21.7,214,16.4
Thu, Jan 5 2006,0100,87,24.1,55,27.3,142,25.4
Thu, Jan 5 2006,0200,64,26.6,46,41.3,110,32.7
Thu, Jan 5 2006,0300,35,40,32,53.1,67,46.3
Thu, Jan 5 2006,0400,24,50,54,33.3,78,38.5
Thu, Jan 5 2006,0500,22,45.5,118,50,140,49.3
Thu, Jan 5 2006,0600,65,35.4,319,37.3,384,37
Thu, Jan 5 2006,0700,168,23.2,671,15.1,839,16.7
Thu, Jan 5 2006,0800,484,14.9,951,12.3,1435,13.2
Thu, Jan 5 2006,0900,809,12.4,932,15.1,1741,13.9
Thu, Jan 5 2006,1000,657,16.1,711,19.1,1368,17.7
Thu, Jan 5 2006,1100,661,18.5,621,22.1,1282,20.2
Thu, Jan 5 2006,1200,687,20.1,620,22.6,1307,21.3
Thu, Jan 5 2006,1300,645,18.1,653,16.5,1298,17.3
Thu, Jan 5 2006,1400,726,18.9,615,16.9,1341,18
Thu, Jan 5 2006,1500,772,18.9,640,13.9,1412,16.6
Thu, Jan 5 2006,1600,848,17.5,696,11.4,1544,14.7
Thu, Jan 5 2006,1700,1059,11.1,795,10.8,1854,11
Thu, Jan 5 2006,1800,1191,7.8,891,7.6,2082,7.7
Thu, Jan 5 2006,1900,776,8.5,569,9.1,1345,8.8
Thu, Jan 5 2006,2000,594,10.8,430,13.7,1024,12
Thu, Jan 5 2006,2100,348,10.9,328,11.9,676,11.4
Thu, Jan 5 2006,2200,263,12.9,255,17.6,518,15.3
Thu, Jan 5 2006,2300,213,16.4,194,17,407,16.7
Thu, Jan 5 2006,2400,158,10.1,107,22.4,265,15.1
Fri, Jan 6 2006,0100,91,22,71,25.4,162,23.5
Fri, Jan 6 2006,0200,78,20.5,37,45.9,115,28.7
Fri, Jan 6 2006,0300,40,32.5,30,60,70,44.3
Fri, Jan 6 2006,0400,36,41.7,39,51.3,75,46.7
Fri, Jan 6 2006,0500,25,48,117,49.6,142,49.3
Fri, Jan 6 2006,0600,71,43.7,335,35.8,406,37.2
Fri, Jan 6 2006,0700,143,31.5,625,15.5,768,18.5
Fri, Jan 6 2006,0800,494,16.4,901,13.9,1395,14.8
Fri, Jan 6 2006,0900,807,15.6,907,17.6,1714,16.7
Fri, Jan 6 2006,1000,673,16.9,653,22.4,1326,19.6
Fri, Jan 6 2006,1100,674,20.2,601,21.3,1275,20.7
Fri, Jan 6 2006,1200,720,17.4,628,18.6,1348,18
Fri, Jan 6 2006,1300,769,18.1,763,16.1,1532,17.1
Fri, Jan 6 2006,1400,872,15.8,704,14.1,1576,15
Fri, Jan 6 2006,1500,931,15.7,735,11.8,1666,14
Fri, Jan 6 2006,1600,1117,11.8,739,10.6,1856,11.3
Fri, Jan 6 2006,1700,1190,12.3,838,6.8,2028,10
Fri, Jan 6 2006,1800,1141,8.8,915,5,2056,7.1
Fri, Jan 6 2006,1900,827,8.1,616,6.2,1443,7.3
Fri, Jan 6 2006,2000,784,9.2,468,5.8,1252,7.9
Fri, Jan 6 2006,2100,459,9.2,369,7.6,828,8.5
Fri, Jan 6 2006,2200,341,9.4,261,10,602,9.6
Fri, Jan 6 2006,2300,245,8.6,182,11,427,9.6
Fri, Jan 6 2006,2400,192,13,129,14,321,13.4
Sat, Jan 7 2006,0100,127,10.2,78,12.8,205,11.2
Sat, Jan 7 2006,0200,77,13,49,26.5,126,18.3
Sat, Jan 7 2006,0300,49,24.5,52,15.4,101,19.8
Sat, Jan 7 2006,0400,50,22,47,17,97,19.6
Sat, Jan 7 2006,0500,28,25,68,19.1,96,20.8
Sat, Jan 7 2006,0600,45,24.4,82,23.2,127,23.6
Sat, Jan 7 2006,0700,137,33.6,211,13.3,348,21.3
Sat, Jan 7 2006,0800,209,24.4,313,11.8,522,16.9
Sat, Jan 7 2006,0900,390,10.5,357,12,747,11.2
Sat, Jan 7 2006,1000,510,11,427,11.9,937,11.4
Sat, Jan 7 2006,1100,656,8.1,518,10.6,1174,9.2
Sat, Jan 7 2006,1200,697,7.2,599,5.8,1296,6.6
Sat, Jan 7 2006,1300,754,6,655,6.7,1409,6.3
Sat, Jan 7 2006,1400,795,4.9,607,6.8,1402,5.7
Sat, Jan 7 2006,1500,804,4,666,3.6,1470,3.8
Sat, Jan 7 2006,1600,715,4.2,716,4.6,1431,4.4
Sat, Jan 7 2006,1700,636,3.6,745,3.4,1381,3.5
Sat, Jan 7 2006,1800,575,5.4,702,3,1277,4.1
Sat, Jan 7 2006,1900,485,2.9,665,4.2,1150,3.7
Sat, Jan 7 2006,2000,402,5,413,5.1,815,5
Sat, Jan 7 2006,2100,296,3.7,264,3.8,560,3.8
Sat, Jan 7 2006,2200,199,7.5,179,6.1,378,6.9
Sat, Jan 7 2006,2300,195,5.1,140,5.7,335,5.4
Sat, Jan 7 2006,2400,260,2.3,111,7.2,371,3.8
Sun, Jan 8 2006,0100,112,8,87,5.7,199,7
Sun, Jan 8 2006,0200,71,7,61,8.2,132,7.6
Sun, Jan 8 2006,0300,52,5.8,61,8.2,113,7.1
Sun, Jan 8 2006,0400,39,12.8,80,10,119,10.9
Sun, Jan 8 2006,0500,31,12.9,73,6.8,104,8.7
Sun, Jan 8 2006,0600,42,16.7,70,10,112,12.5
Sun, Jan 8 2006,0700,59,11.9,111,10.8,170,11.2
Sun, Jan 8 2006,0800,100,9,161,11.8,261,10.7
Sun, Jan 8 2006,0900,157,9.6,172,7,329,8.2
Sun, Jan 8 2006,1000,210,8.6,242,5.4,452,6.9
Sun, Jan 8 2006,1100,307,4.6,324,4.9,631,4.8
Sun, Jan 8 2006,1200,460,3.9,401,2.5,861,3.3
Sun, Jan 8 2006,1300,642,1.9,535,3.7,1177,2.7
Sun, Jan 8 2006,1400,705,3,633,2.5,1338,2.8
Sun, Jan 8 2006,1500,685,2.6,653,3.8,1338,3.2
Sun, Jan 8 2006,1600,772,3,704,3.1,1476,3
Sun, Jan 8 2006,1700,689,2.6,803,2.2,1492,2.4
Sun, Jan 8 2006,1800,629,1.9,735,3.9,1364,3
Sun, Jan 8 2006,1900,533,3,761,8,1294,6
Sun, Jan 8 2006,2000,423,4.7,553,9.8,976,7.6
Sun, Jan 8 2006,2100,392,5.4,452,8.4,844,7
Sun, Jan 8 2006,2200,247,4.9,328,8.2,575,6.8
Sun, Jan 8 2006,2300,193,6.2,228,12.3,421,9.5
Sun, Jan 8 2006,2400,222,5.9,146,15.8,368,9.8
Mon, Jan 9 2006,0100,87,5.7,69,21.7,156,12.8
Mon, Jan 9 2006,0200,75,6.7,36,33.3,111,15.3
Mon, Jan 9 2006,0300,24,20.8,30,33.3,54,27.8
Mon, Jan 9 2006,0400,26,50,47,55.3,73,53.4
Mon, Jan 9 2006,0500,23,43.5,140,45.7,163,45.4
Mon, Jan 9 2006,0600,73,37,430,28.8,503,30
Mon, Jan 9 2006,0700,172,26.7,824,14.7,996,16.8
Mon, Jan 9 2006,0800,563,16.3,1171,10.2,1734,12.2
Mon, Jan 9 2006,0900,978,7.8,1106,14,2084,11.1
Mon, Jan 9 2006,1000,711,15.2,847,18.9,1558,17.2
Mon, Jan 9 2006,1100,590,20.3,640,21.1,1230,20.7
Mon, Jan 9 2006,1200,565,21.4,613,23.3,1178,22.4
Mon, Jan 9 2006,1300,683,20.4,605,18.5,1288,19.5
Mon, Jan 9 2006,1400,612,19.3,552,18.3,1164,18.8
Mon, Jan 9 2006,1500,702,20.1,556,18.9,1258,19.6
Mon, Jan 9 2006,1600,814,20.1,660,14.4,1474,17.6
Mon, Jan 9 2006,1700,1093,12.5,792,10.2,1885,11.6
Mon, Jan 9 2006,1800,1187,9.6,820,8.5,2007,9.2
Mon, Jan 9 2006,1900,778,7.6,505,8.9,1283,8.1
Mon, Jan 9 2006,2000,502,12.5,354,15.5,856,13.8
Mon, Jan 9 2006,2100,308,15.6,287,18.1,595,16.8
Mon, Jan 9 2006,2200,234,15.4,240,20.4,474,17.9
Mon, Jan 9 2006,2300,181,16.6,162,21.6,343,19
Mon, Jan 9 2006,2400,128,14.8,91,28.6,219,20.5
Tue, Jan 10 2006,0100,68,26.5,42,31,110,28.2
Tue, Jan 10 2006,0200,52,36.5,37,64.9,89,48.3
Tue, Jan 10 2006,0300,36,47.2,23,43.5,59,45.8
Tue, Jan 10 2006,0400,28,53.6,48,45.8,76,48.7
Tue, Jan 10 2006,0500,27,55.6,127,43.3,154,45.5
Tue, Jan 10 2006,0600,58,41.4,368,34.8,426,35.7
Tue, Jan 10 2006,0700,191,35.6,722,15.1,913,19.4
Tue, Jan 10 2006,0800,521,17.3,1148,12.7,1669,14.1
Tue, Jan 10 2006,0900,1017,9.2,1002,14.2,2019,11.7
Tue, Jan 10 2006,1000,709,13.4,802,20,1511,16.9
Tue, Jan 10 2006,1100,642,19.8,580,24.7,1222,22.1
Tue, Jan 10 2006,1200,629,23.7,595,24.5,1224,24.1
Tue, Jan 10 2006,1300,617,23.5,656,23.2,1273,23.3
Tue, Jan 10 2006,1400,594,23.7,581,15.1,1175,19.5
Tue, Jan 10 2006,1500,655,23.4,583,18.5,1238,21.1
Tue, Jan 10 2006,1600,839,20.9,685,14.6,1524,18
Tue, Jan 10 2006,1700,1057,12.8,754,11.4,1811,12.2
Tue, Jan 10 2006,1800,1296,8.6,872,7.6,2168,8.2
Tue, Jan 10 2006,1900,815,9.9,562,8,1377,9.2
Tue, Jan 10 2006,2000,507,13.4,361,13.6,868,13.5
Tue, Jan 10 2006,2100,318,14.5,284,21.5,602,17.8
Tue, Jan 10 2006,2200,286,14.3,220,21.8,506,17.6
Tue, Jan 10 2006,2300,193,11.9,207,17.4,400,14.8
Tue, Jan 10 2006,2400,112,23.2,104,25,216,24.1
Wed, Jan 11 2006,0100,83,24.1,61,16.4,144,20.8
Wed, Jan 11 2006,0200,44,38.6,36,52.8,80,45
Wed, Jan 11 2006,0300,45,40,34,61.8,79,49.4
Wed, Jan 11 2006,0400,35,48.6,51,58.8,86,54.7
Wed, Jan 11 2006,0500,30,50,134,50,164,50
Wed, Jan 11 2006,0600,75,54.7,352,36.9,427,40
Wed, Jan 11 2006,0700,175,29.7,790,16.6,965,19
Wed, Jan 11 2006,0800,521,17.5,1129,12.7,1650,14.2
Wed, Jan 11 2006,0900,1062,10.7,1045,15.8,2107,13.2
Wed, Jan 11 2006,1000,728,12.4,790,20,1518,16.3
Wed, Jan 11 2006,1100,680,20.6,610,27.2,1290,23.7
Wed, Jan 11 2006,1200,610,22.8,605,22.5,1215,22.6
Wed, Jan 11 2006,1300,659,22.3,617,20.6,1276,21.5
Wed, Jan 11 2006,1400,665,22,615,19.5,1280,20.8
Wed, Jan 11 2006,1500,689,23.8,613,17.5,1302,20.8
Wed, Jan 11 2006,1600,830,19.9,706,14.4,1536,17.4
Wed, Jan 11 2006,1700,1152,12.8,801,10.1,1953,11.7
Wed, Jan 11 2006,1800,1327,8.6,887,6.5,2214,7.8
Wed, Jan 11 2006,1900,873,7.9,591,9.6,1464,8.6
Wed, Jan 11 2006,2000,527,12,369,14.6,896,13.1
Wed, Jan 11 2006,2100,346,13.6,290,17.6,636,15.4
Wed, Jan 11 2006,2200,278,14.4,232,19,510,16.5
Wed, Jan 11 2006,2300,215,11.6,169,20.7,384,15.6
Wed, Jan 11 2006,2400,126,9.5,103,22.3,229,15.3
Thu, Jan 12 2006,0100,72,40.3,60,26.7,132,34.1
Thu, Jan 12 2006,0200,67,37.3,27,37,94,37.2
Thu, Jan 12 2006,0300,36,38.9,37,48.6,73,43.8
Thu, Jan 12 2006,0400,20,45,54,51.9,74,50
Thu, Jan 12 2006,0500,28,71.4,154,48.1,182,51.6
Thu, Jan 12 2006,0600,98,39.8,394,37.3,492,37.8
Thu, Jan 12 2006,0700,180,25,779,14.9,959,16.8
Thu, Jan 12 2006,0800,543,13.4,1133,12.4,1676,12.7
Thu, Jan 12 2006,0900,977,10.6,1010,15.6,1987,13.2
Thu, Jan 12 2006,1000,742,17.3,753,20.1,1495,18.7
Thu, Jan 12 2006,1100,679,18.6,675,22.4,1354,20.5
Thu, Jan 12 2006,1200,653,21.3,622,21.1,1275,21.2
Thu, Jan 12 2006,1300,646,22.6,645,19.8,1291,21.2
Thu, Jan 12 2006,1400,693,20.1,614,16.8,1307,18.5
Thu, Jan 12 2006,1500,704,19.3,611,17.2,1315,18.3
Thu, Jan 12 2006,1600,928,17.6,735,11.7,1663,15
Thu, Jan 12 2006,1700,1220,12.3,811,8.8,2031,10.9
Thu, Jan 12 2006,1800,1287,8.5,891,6.5,2178,7.7
Thu, Jan 12 2006,1900,934,6.5,608,7.9,1542,7.1
Thu, Jan 12 2006,2000,615,11.7,437,10.5,1052,11.2
Thu, Jan 12 2006,2100,407,12,330,12.1,737,12.1
Thu, Jan 12 2006,2200,343,10.8,305,16.1,648,13.3
Thu, Jan 12 2006,2300,213,11.3,233,15.5,446,13.5
Thu, Jan 12 2006,2400,173,13.3,97,32,270,20
Fri, Jan 13 2006,0100,91,26.4,63,31.7,154,28.6
Fri, Jan 13 2006,0200,59,32.2,50,56,109,43.1
Fri, Jan 13 2006,0300,56,28.6,29,37.9,85,31.8
Fri, Jan 13 2006,0400,36,44.4,54,53.7,90,50
Fri, Jan 13 2006,0500,32,50,124,50,156,50
Fri, Jan 13 2006,0600,67,41.8,335,35.8,402,36.8
Fri, Jan 13 2006,0700,183,35,725,14.5,908,18.6
Fri, Jan 13 2006,0800,513,15.6,1077,13.1,1590,13.9
Fri, Jan 13 2006,0900,979,10.4,919,17.7,1898,14
Fri, Jan 13 2006,1000,738,17.2,703,22.2,1441,19.6
Fri, Jan 13 2006,1100,692,21.1,670,26.3,1362,23.6
Fri, Jan 13 2006,1200,775,21.9,606,22.1,1381,22
Fri, Jan 13 2006,1300,775,19.2,716,18,1491,18.6
Fri, Jan 13 2006,1400,912,20.6,702,15.4,1614,18.3
Fri, Jan 13 2006,1500,944,17.1,683,13.6,1627,15.6
Fri, Jan 13 2006,1600,1161,12.8,833,10.2,1994,11.7
Fri, Jan 13 2006,1700,1350,10.8,837,8.4,2187,9.9
Fri, Jan 13 2006,1800,1258,8.1,884,6.3,2142,7.4
Fri, Jan 13 2006,1900,951,8.2,621,5.3,1572,7.1
Fri, Jan 13 2006,2000,710,8.3,451,6,1161,7.4
Fri, Jan 13 2006,2100,528,8.1,391,7.9,919,8.1
Fri, Jan 13 2006,2200,367,9,241,11.2,608,9.9
Fri, Jan 13 2006,2300,238,8,214,9.8,452,8.8
Fri, Jan 13 2006,2400,203,9.9,138,10.9,341,10.3
Sat, Jan 14 2006,0100,123,19.5,73,6.8,196,14.8
Sat, Jan 14 2006,0200,65,26.2,71,19.7,136,22.8
Sat, Jan 14 2006,0300,51,17.6,40,20,91,18.7
Sat, Jan 14 2006,0400,55,25.5,47,17,102,21.6
Sat, Jan 14 2006,0500,23,34.8,63,27,86,29.1
Sat, Jan 14 2006,0600,51,27.5,96,21.9,147,23.8
Sat, Jan 14 2006,0700,122,33.6,185,14.1,307,21.8
Sat, Jan 14 2006,0800,283,19.8,370,12.7,653,15.8
Sat, Jan 14 2006,0900,464,14.2,389,11.6,853,13
Sat, Jan 14 2006,1000,534,10.7,493,10.3,1027,10.5
Sat, Jan 14 2006,1100,694,10.5,524,10.5,1218,10.5
Sat, Jan 14 2006,1200,709,5.4,575,7.7,1284,6.4
Sat, Jan 14 2006,1300,806,5.5,674,7.3,1480,6.3
Sat, Jan 14 2006,1400,815,4.2,631,6.2,1446,5
Sat, Jan 14 2006,1500,736,4.1,657,3.8,1393,3.9
Sat, Jan 14 2006,1600,635,4.6,666,5,1301,4.8
Sat, Jan 14 2006,1700,637,3,756,3.6,1393,3.3
Sat, Jan 14 2006,1800,610,4.8,650,3.1,1260,3.9
Sat, Jan 14 2006,1900,555,3.4,551,5.1,1106,4.2
Sat, Jan 14 2006,2000,498,4.8,394,4.3,892,4.6
Sat, Jan 14 2006,2100,362,6.4,249,3.2,611,5.1
Sat, Jan 14 2006,2200,223,5.8,228,5.7,451,5.8
Sat, Jan 14 2006,2300,171,4.1,180,5,351,4.6
Sat, Jan 14 2006,2400,144,3.5,142,4.2,286,3.8
Sun, Jan 15 2006,0100,92,4.3,82,11,174,7.5
Sun, Jan 15 2006,0200,81,6.2,48,16.7,129,10.1
Sun, Jan 15 2006,0300,61,6.6,54,9.3,115,7.8
Sun, Jan 15 2006,0400,47,6.4,69,4.3,116,5.2
Sun, Jan 15 2006,0500,38,18.4,65,6.2,103,10.7
Sun, Jan 15 2006,0600,30,13.3,61,16.4,91,15.4
Sun, Jan 15 2006,0700,57,21.1,95,11.6,152,15.1
Sun, Jan 15 2006,0800,79,12.7,136,11,215,11.6
Sun, Jan 15 2006,0900,148,5.4,184,10.3,332,8.1
Sun, Jan 15 2006,1000,190,6.8,248,4.4,438,5.5
Sun, Jan 15 2006,1100,317,5.7,354,5.9,671,5.8
Sun, Jan 15 2006,1200,495,6.1,433,3.2,928,4.7
Sun, Jan 15 2006,1300,704,2.6,526,3.4,1230,2.9
Sun, Jan 15 2006,1400,815,1.6,543,2.4,1358,1.9
Sun, Jan 15 2006,1500,734,1.6,661,3.9,1395,2.7
Sun, Jan 15 2006,1600,701,2.6,837,2.2,1538,2.3
Sun, Jan 15 2006,1700,657,3.5,842,3.4,1499,3.5
Sun, Jan 15 2006,1800,624,2.4,830,5.4,1454,4.1
Sun, Jan 15 2006,1900,560,4.5,767,8.1,1327,6.6
Sun, Jan 15 2006,2000,473,4.2,611,9.5,1084,7.2
Sun, Jan 15 2006,2100,399,4,510,9.2,909,6.9
Sun, Jan 15 2006,2200,271,4.8,365,10.4,636,8
Sun, Jan 15 2006,2300,232,7.8,217,8.8,449,8.2
Sun, Jan 15 2006,2400,137,2.2,151,15.9,288,9.4
Mon, Jan 16 2006,0100,82,9.8,78,20.5,160,15
Mon, Jan 16 2006,0200,57,14,32,34.4,89,21.3
Mon, Jan 16 2006,0300,27,7.4,31,51.6,58,31
Mon, Jan 16 2006,0400,34,35.3,51,47.1,85,42.4
Mon, Jan 16 2006,0500,23,60.9,167,39.5,190,42.1
Mon, Jan 16 2006,0600,76,31.6,493,29.8,569,30.1
Mon, Jan 16 2006,0700,174,24.1,914,11.9,1088,13.9
Mon, Jan 16 2006,0800,558,15.2,1225,11.9,1783,13
Mon, Jan 16 2006,0900,1042,7.8,1121,13.3,2163,10.6
Mon, Jan 16 2006,1000,666,15.8,860,22,1526,19.3
Mon, Jan 16 2006,1100,646,22,676,23.5,1322,22.8
Mon, Jan 16 2006,1200,632,23.4,616,18.2,1248,20.8
Mon, Jan 16 2006,1300,616,23.9,638,20.8,1254,22.3
Mon, Jan 16 2006,1400,583,20.8,594,17.8,1177,19.3
Mon, Jan 16 2006,1500,730,22.3,603,19.4,1333,21
Mon, Jan 16 2006,1600,812,20,613,11.3,1425,16.2
Mon, Jan 16 2006,1700,1025,12.6,754,13.1,1779,12.8
Mon, Jan 16 2006,1800,1271,7.8,838,7.6,2109,7.7
Mon, Jan 16 2006,1900,788,10.5,603,9.8,1391,10.2
Mon, Jan 16 2006,2000,520,12.3,381,15.7,901,13.8
Mon, Jan 16 2006,2100,353,14.2,290,17.2,643,15.6
Mon, Jan 16 2006,2200,250,15.6,243,15.2,493,15.4
Mon, Jan 16 2006,2300,213,14.1,154,20.8,367,16.9
Mon, Jan 16 2006,2400,122,13.1,101,37.6,223,24.2
Tue, Jan 17 2006,0100,72,34.7,53,30.2,125,32.8
Tue, Jan 17 2006,0200,68,22.1,36,50,104,31.7
Tue, Jan 17 2006,0300,37,48.6,20,50,57,49.1
Tue, Jan 17 2006,0400,25,56,52,61.5,77,59.7
Tue, Jan 17 2006,0500,28,60.7,114,44.7,142,47.9
Tue, Jan 17 2006,0600,72,51.4,388,34.5,460,37.2
Tue, Jan 17 2006,0700,182,31.3,839,17,1021,19.6
Tue, Jan 17 2006,0800,553,13.9,1216,12.6,1769,13
Tue, Jan 17 2006,0900,971,9.2,1108,14.7,2079,12.1
Tue, Jan 17 2006,1000,765,14.1,817,19.3,1582,16.8
Tue, Jan 17 2006,1100,652,20.9,612,22.4,1264,21.6
Tue, Jan 17 2006,1200,637,22,587,21.6,1224,21.8
Tue, Jan 17 2006,1300,649,22.7,589,22.8,1238,22.7
Tue, Jan 17 2006,1400,658,22.5,603,18.7,1261,20.7
Tue, Jan 17 2006,1500,729,20.9,631,17.3,1360,19.2
Tue, Jan 17 2006,1600,859,20.3,696,14.4,1555,17.6
Tue, Jan 17 2006,1700,1206,14.2,801,10.6,2007,12.8
Tue, Jan 17 2006,1800,1372,7.9,885,8.7,2257,8.2
Tue, Jan 17 2006,1900,829,8,602,10.5,1431,9
Tue, Jan 17 2006,2000,655,11,386,14,1041,12.1
Tue, Jan 17 2006,2100,423,13.7,298,16.8,721,15
Tue, Jan 17 2006,2200,279,13.6,288,14.2,567,13.9
Tue, Jan 17 2006,2300,216,12.5,186,10.8,402,11.7
Tue, Jan 17 2006,2400,136,19.9,108,25,244,22.1
Wed, Jan 18 2006,0100,64,26.6,53,39.6,117,32.5
