Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Wed, Jan 3 2007,2300,1009,4.7,1221,6.4,2230,5.6
Wed, Jan 3 2007,2400,713,6.5,1026,5.7,1739,6
Thu, Jan 4 2007,0100,396,10.4,621,7.1,1017,8.4
Thu, Jan 4 2007,0200,199,19.1,273,13.2,472,15.7
Thu, Jan 4 2007,0300,146,26.7,143,32.2,289,29.4
Thu, Jan 4 2007,0400,254,14.2,168,25,422,18.5
Thu, Jan 4 2007,0500,688,7.3,280,17.1,968,10.1
Thu, Jan 4 2007,0600,963,11.4,768,22.9,1731,16.5
Thu, Jan 4 2007,0700,2125,11.6,2120,15,4245,13.3
Thu, Jan 4 2007,0800,3337,8.1,2407,13.8,5744,10.5
Thu, Jan 4 2007,0900,3037,11,2644,12.1,5681,11.5
Thu, Jan 4 2007,1000,2707,13.6,2586,14.9,5293,14.2
Thu, Jan 4 2007,1100,2689,16.1,2451,14.4,5140,15.3
Thu, Jan 4 2007,1200,2928,15.2,2591,15.3,5519,15.2
Thu, Jan 4 2007,1300,2719,14.6,2805,14,5524,14.3
Thu, Jan 4 2007,1400,3042,13,2794,11.9,5836,12.5
Thu, Jan 4 2007,1500,3083,13.4,3086,12,6169,12.7
Thu, Jan 4 2007,1600,3316,10.2,3152,10.3,6468,10.2
Thu, Jan 4 2007,1700,3494,6.3,3343,7.1,6837,6.7
Thu, Jan 4 2007,1800,3606,4.7,3306,4.3,6912,4.5
Thu, Jan 4 2007,1900,3021,6.4,2592,4.2,5613,5.4
Thu, Jan 4 2007,2000,2477,5.2,2169,4.9,4646,5.1
Thu, Jan 4 2007,2100,1826,4.7,1755,5.3,3581,5
Thu, Jan 4 2007,2200,1521,4.9,1517,5,3038,4.9
Thu, Jan 4 2007,2300,1100,4.9,1315,5,2415,5
Thu, Jan 4 2007,2400,711,5.8,1176,6.1,1887,6
Fri, Jan 5 2007,0100,402,11.2,517,11.4,919,11.3
Fri, Jan 5 2007,0200,205,17.1,309,12,514,14
Fri, Jan 5 2007,0300,161,21.7,171,26.9,332,24.4
Fri, Jan 5 2007,0400,224,18.3,214,23.4,438,20.8
Fri, Jan 5 2007,0500,609,9.2,234,25.6,843,13.8
Fri, Jan 5 2007,0600,953,12.9,756,22.9,1709,17.3
Fri, Jan 5 2007,0700,2140,12.4,2072,16.9,4212,14.6
Fri, Jan 5 2007,0800,3326,8.4,2399,13.4,5725,10.5
Fri, Jan 5 2007,0900,2959,11.7,2659,11.2,5618,11.4
Fri, Jan 5 2007,1000,2817,14.2,2540,13.9,5357,14.1
Fri, Jan 5 2007,1100,2695,15.8,2644,14.2,5339,15
Fri, Jan 5 2007,1200,2746,16.4,2780,14.9,5526,15.7
Fri, Jan 5 2007,1300,3061,13.9,2993,12.5,6054,13.2
Fri, Jan 5 2007,1400,3102,12.4,3031,12,6133,12.2
Fri, Jan 5 2007,1500,3339,11.1,3171,10.8,6510,11
Fri, Jan 5 2007,1600,3474,8.5,3118,10,6592,9.2
Fri, Jan 5 2007,1700,3418,6.3,3110,5.9,6528,6.1
Fri, Jan 5 2007,1800,3425,5.1,2939,4,6364,4.6
Fri, Jan 5 2007,1900,3133,5.7,2557,4.4,5690,5.1
Fri, Jan 5 2007,2000,2459,4.8,2320,3.4,4779,4.1
Fri, Jan 5 2007,2100,1974,5.5,1877,4.3,3851,4.9
Fri, Jan 5 2007,2200,1531,4.7,1489,3.6,3020,4.1
Fri, Jan 5 2007,2300,1024,3.7,1254,4,2278,3.9
Fri, Jan 5 2007,2400,690,5.8,1039,4,1729,4.7
Sat, Jan 6 2007,0100,451,8.4,595,5.9,1046,7
Sat, Jan 6 2007,0200,322,9,420,7.1,742,8
Sat, Jan 6 2007,0300,249,9.6,255,14.1,504,11.9
Sat, Jan 6 2007,0400,404,7.9,280,15,684,10.8
Sat, Jan 6 2007,0500,772,5.2,389,5.9,1161,5.4
Sat, Jan 6 2007,0600,807,5,526,9.1,1333,6.6
Sat, Jan 6 2007,0700,881,8.5,814,20.1,1695,14.1
Sat, Jan 6 2007,0800,1469,9.6,945,12.7,2414,10.8
Sat, Jan 6 2007,0900,1588,10.7,1403,11.4,2991,11
Sat, Jan 6 2007,1000,2036,8.1,1861,10.2,3897,9.1
Sat, Jan 6 2007,1100,2377,6.6,2089,6.8,4466,6.7
Sat, Jan 6 2007,1200,2628,6.2,2663,5.4,5291,5.8
Sat, Jan 6 2007,1300,2972,3.7,3033,4.7,6005,4.2
Sat, Jan 6 2007,1400,3354,3,2926,2.8,6280,2.9
Sat, Jan 6 2007,1500,2860,2.4,2867,2.3,5727,2.4
Sat, Jan 6 2007,1600,2725,2.6,3043,1.5,5768,2
Sat, Jan 6 2007,1700,2732,2,2788,1.3,5520,1.6
Sat, Jan 6 2007,1800,2459,2.5,2382,1.7,4841,2.1
Sat, Jan 6 2007,1900,2271,3.4,2250,2,4521,2.7
Sat, Jan 6 2007,2000,1913,2.7,1858,2.2,3771,2.4
Sat, Jan 6 2007,2100,1511,3,1443,2.6,2954,2.8
Sat, Jan 6 2007,2200,1147,2.6,1154,2.9,2301,2.8
Sat, Jan 6 2007,2300,818,2.1,1108,1.4,1926,1.7
Sat, Jan 6 2007,2400,679,2.9,1048,2.3,1727,2.5
Sun, Jan 7 2007,0100,515,2.5,676,3,1191,2.8
Sun, Jan 7 2007,0200,466,4.1,531,2.6,997,3.3
Sun, Jan 7 2007,0300,317,4.7,352,6.5,669,5.7
Sun, Jan 7 2007,0400,324,6.2,255,6.7,579,6.4
Sun, Jan 7 2007,0500,650,2.3,302,5.6,952,3.4
Sun, Jan 7 2007,0600,564,2.5,453,3.1,1017,2.8
Sun, Jan 7 2007,0700,534,1.9,531,8.5,1065,5.2
Sun, Jan 7 2007,0800,762,3.3,546,3.5,1308,3.4
Sun, Jan 7 2007,0900,855,3.7,748,2.7,1603,3.2
Sun, Jan 7 2007,1000,1259,2.4,977,3.4,2236,2.8
Sun, Jan 7 2007,1100,1625,2.2,1447,2.3,3072,2.2
Sun, Jan 7 2007,1200,1995,1.9,1961,1.7,3956,1.8
Sun, Jan 7 2007,1300,2615,1.8,2528,1.3,5143,1.6
Sun, Jan 7 2007,1400,3084,0.9,2938,1.2,6022,1
Sun, Jan 7 2007,1500,3081,1.1,3064,0.8,6145,0.9
Sun, Jan 7 2007,1600,2905,1.1,2826,1.1,5731,1.1
Sun, Jan 7 2007,1700,2870,1.3,2632,1.4,5502,1.3
Sun, Jan 7 2007,1800,2662,1.1,2437,1.4,5099,1.3
Sun, Jan 7 2007,1900,2447,1.8,2521,3.1,4968,2.5
Sun, Jan 7 2007,2000,2202,2,2151,2.3,4353,2.2
Sun, Jan 7 2007,2100,1765,2.4,1914,1.8,3679,2.1
Sun, Jan 7 2007,2200,1417,2.8,1464,3.3,2881,3.1
Sun, Jan 7 2007,2300,1035,2.8,1357,3.9,2392,3.4
Sun, Jan 7 2007,2400,698,4.4,1024,3.1,1722,3.7
Mon, Jan 8 2007,0100,378,6.6,562,6.8,940,6.7
Mon, Jan 8 2007,0200,175,10.3,290,13.4,465,12.3
Mon, Jan 8 2007,0300,111,25.2,157,26.8,268,26.1
Mon, Jan 8 2007,0400,176,16.5,132,26.5,308,20.8
Mon, Jan 8 2007,0500,544,7.5,259,21.6,803,12.1
Mon, Jan 8 2007,0600,1031,10.4,816,18.1,1847,13.8
Mon, Jan 8 2007,0700,2289,10.7,2662,12.5,4951,11.7
Mon, Jan 8 2007,0800,3615,7.4,2424,11,6039,8.8
Mon, Jan 8 2007,0900,2880,8.2,2206,12.1,5086,9.9
Mon, Jan 8 2007,1000,2912,12.8,2510,13.3,5422,13
Mon, Jan 8 2007,1100,2527,17.6,2314,15.8,4841,16.7
Mon, Jan 8 2007,1200,2517,17.6,2508,18.5,5025,18.1
Mon, Jan 8 2007,1300,2651,18.1,2599,16.9,5250,17.5
Mon, Jan 8 2007,1400,2731,15.8,2661,14.5,5392,15.2
Mon, Jan 8 2007,1500,2776,15.3,2784,14.7,5560,15
Mon, Jan 8 2007,1600,3028,13.1,3035,10.5,6063,11.8
Mon, Jan 8 2007,1700,3393,8.2,3317,7.2,6710,7.7
Mon, Jan 8 2007,1800,3380,6.6,2844,5.2,6224,5.9
Mon, Jan 8 2007,1900,2712,7.3,2314,5.4,5026,6.4
Mon, Jan 8 2007,2000,1993,5.7,1793,5.8,3786,5.8
Mon, Jan 8 2007,2100,1468,6.5,1385,5.8,2853,6.2
Mon, Jan 8 2007,2200,1170,5.8,1242,4.5,2412,5.1
Mon, Jan 8 2007,2300,869,6.8,1282,5.7,2151,6.1
Mon, Jan 8 2007,2400,584,6.8,930,5.1,1514,5.7
Tue, Jan 9 2007,0100,332,14.2,471,10.4,803,12
Tue, Jan 9 2007,0200,153,20.3,230,13,383,15.9
Tue, Jan 9 2007,0300,118,33.1,113,35.4,231,34.2
Tue, Jan 9 2007,0400,194,19.1,149,32.2,343,24.8
Tue, Jan 9 2007,0500,540,10.4,278,23.7,818,14.9
Tue, Jan 9 2007,0600,1023,12.2,706,21.4,1729,16
Tue, Jan 9 2007,0700,2191,11.6,2500,14.9,4691,13.3
Tue, Jan 9 2007,0800,3182,8.4,2276,10.9,5458,9.5
Tue, Jan 9 2007,0900,3365,8.7,2402,13.9,5767,10.9
Tue, Jan 9 2007,1000,3088,13.6,2593,14.5,5681,14
Tue, Jan 9 2007,1100,2681,17,2378,14.6,5059,15.9
Tue, Jan 9 2007,1200,2559,19,2431,17.9,4990,18.4
Tue, Jan 9 2007,1300,2613,18.6,2722,17.2,5335,17.9
Tue, Jan 9 2007,1400,2805,16,2543,14.9,5348,15.5
Tue, Jan 9 2007,1500,2797,14.9,2822,14.7,5619,14.8
Tue, Jan 9 2007,1600,2976,12.9,2969,11.7,5945,12.3
Tue, Jan 9 2007,1700,3551,7.8,3235,7.8,6786,7.8
Tue, Jan 9 2007,1800,3406,6.5,3185,5.2,6591,5.9
Tue, Jan 9 2007,1900,2969,6.5,2490,5.3,5459,6
Tue, Jan 9 2007,2000,2214,6.8,1958,5.5,4172,6.2
Tue, Jan 9 2007,2100,1422,7.6,1561,5.6,2983,6.5
Tue, Jan 9 2007,2200,1322,6.7,1315,5.2,2637,5.9
Tue, Jan 9 2007,2300,956,6,1320,4.4,2276,5.1
Tue, Jan 9 2007,2400,554,8.3,981,8.1,1535,8.1
Wed, Jan 10 2007,0100,260,12.3,374,13.1,634,12.8
Wed, Jan 10 2007,0200,127,22.8,224,18.8,351,20.2
Wed, Jan 10 2007,0300,118,22.9,148,27,266,25.2
Wed, Jan 10 2007,0400,162,25.3,161,33.5,323,29.4
Wed, Jan 10 2007,0500,476,8.6,237,19,713,12.1
Wed, Jan 10 2007,0600,1024,11.4,676,25,1700,16.8
Wed, Jan 10 2007,0700,2313,13.4,2490,16,4803,14.8
Wed, Jan 10 2007,0800,3637,7.7,2562,10.8,6199,9
Wed, Jan 10 2007,0900,3183,10.6,2442,12.3,5625,11.3
Wed, Jan 10 2007,1000,2975,13.3,2632,13.6,5607,13.5
Wed, Jan 10 2007,1100,2761,16.8,2475,16,5236,16.4
Wed, Jan 10 2007,1200,2637,18.6,2503,16.5,5140,17.6
Wed, Jan 10 2007,1300,2732,16.5,2656,16.8,5388,16.6
Wed, Jan 10 2007,1400,2807,15,2665,14.6,5472,14.8
Wed, Jan 10 2007,1500,2868,14.3,2809,13.1,5677,13.7
Wed, Jan 10 2007,1600,3212,12.8,3189,11.3,6401,12
Wed, Jan 10 2007,1700,3554,7.1,3000,7.4,6554,7.3
Wed, Jan 10 2007,1800,3474,6.3,3309,4.8,6783,5.6
Wed, Jan 10 2007,1900,3069,6.5,2562,6.1,5631,6.3
Wed, Jan 10 2007,2000,2341,6.8,2123,5,4464,6
Wed, Jan 10 2007,2100,1757,6.3,1733,5.6,3490,5.9
Wed, Jan 10 2007,2200,1438,6,1395,4.4,2833,5.2
Wed, Jan 10 2007,2300,1074,5.9,1431,5.4,2505,5.6
Wed, Jan 10 2007,2400,615,7,980,6.5,1595,6.7
Thu, Jan 11 2007,0100,323,12.4,323,16.4,646,14.4
Thu, Jan 11 2007,0200,186,18.3,278,12.6,464,14.9
Thu, Jan 11 2007,0300,129,26.4,197,22.3,326,23.9
Thu, Jan 11 2007,0400,223,18.8,193,26.9,416,22.6
Thu, Jan 11 2007,0500,572,9.6,271,23.6,843,14.1
Thu, Jan 11 2007,0600,1026,13.3,718,25.3,1744,18.2
Thu, Jan 11 2007,0700,2269,13.2,2280,14,4549,13.6
Thu, Jan 11 2007,0800,3550,6.7,2645,13.4,6195,9.6
Thu, Jan 11 2007,0900,3187,10.7,2511,12.1,5698,11.3
Thu, Jan 11 2007,1000,2976,13.7,2569,15.4,5545,14.5
Thu, Jan 11 2007,1100,2678,17.4,2476,14.5,5154,16
Thu, Jan 11 2007,1200,2620,18.3,2440,19,5060,18.7
Thu, Jan 11 2007,1300,2819,17.5,2592,15.6,5411,16.6
Thu, Jan 11 2007,1400,2929,15.3,2612,14.7,5541,15
Thu, Jan 11 2007,1500,2957,14.7,2842,14.6,5799,14.7
Thu, Jan 11 2007,1600,3329,11,3100,10.5,6429,10.7
Thu, Jan 11 2007,1700,3548,7.3,3257,7.7,6805,7.5
Thu, Jan 11 2007,1800,3433,5.9,3372,4.7,6805,5.3
Thu, Jan 11 2007,1900,3050,6.2,2493,3.7,5543,5.1
Thu, Jan 11 2007,2000,2394,6,2241,5.3,4635,5.7
Thu, Jan 11 2007,2100,1796,5.1,1841,5,3637,5
Thu, Jan 11 2007,2200,1523,4.7,1447,5.1,2970,4.9
Thu, Jan 11 2007,2300,1067,5.8,1437,5.1,2504,5.4
Thu, Jan 11 2007,2400,673,6.1,1142,6,1815,6.1
Fri, Jan 12 2007,0100,354,11.3,685,7.7,1039,9
Fri, Jan 12 2007,0200,174,18.4,283,13.4,457,15.3
Fri, Jan 12 2007,0300,131,27.5,160,26.9,291,27.1
Fri, Jan 12 2007,0400,188,17,173,30.6,361,23.5
Fri, Jan 12 2007,0500,633,7.9,240,20.4,873,11.3
Fri, Jan 12 2007,0600,1036,12.1,752,25.4,1788,17.7
Fri, Jan 12 2007,0700,2345,12,2373,16.9,4718,14.5
Fri, Jan 12 2007,0800,3632,8.6,2575,11.7,6207,9.9
Fri, Jan 12 2007,0900,2980,10.2,2275,14.2,5255,12
Fri, Jan 12 2007,1000,2760,12.5,1793,13.8,4553,13
Fri, Jan 12 2007,1100,2778,15.3,1785,14.8,4563,15.1
Fri, Jan 12 2007,1200,2799,17.8,2471,16.9,5270,17.4
Fri, Jan 12 2007,1300,2928,15.9,2657,13.5,5585,14.8
Fri, Jan 12 2007,1400,3074,13.2,2902,12.4,5976,12.8
Fri, Jan 12 2007,1500,3352,11.1,3120,12,6472,11.5
Fri, Jan 12 2007,1600,3506,9.8,3184,9.5,6690,9.7
Fri, Jan 12 2007,1700,3630,7.5,3210,7.4,6840,7.4
Fri, Jan 12 2007,1800,3414,5.6,2863,4.5,6277,5.1
Fri, Jan 12 2007,1900,3205,5.4,2591,4.2,5796,4.9
Fri, Jan 12 2007,2000,2604,6.1,2408,3.3,5012,4.7
Fri, Jan 12 2007,2100,1983,5,1769,4.9,3752,5
Fri, Jan 12 2007,2200,1489,4.4,1621,4.2,3110,4.3
Fri, Jan 12 2007,2300,1141,4.7,1416,3.9,2557,4.3
Fri, Jan 12 2007,2400,793,5.2,1137,3.4,1930,4.1
Sat, Jan 13 2007,0100,452,7.5,624,7.4,1076,7.4
Sat, Jan 13 2007,0200,345,9,414,6.8,759,7.8
Sat, Jan 13 2007,0300,213,13.1,339,13,552,13
Sat, Jan 13 2007,0400,313,11.8,201,17.4,514,14
Sat, Jan 13 2007,0500,822,4.7,366,7.7,1188,5.6
Sat, Jan 13 2007,0600,893,5.9,563,12.6,1456,8.5
Sat, Jan 13 2007,0700,925,9.5,784,17,1709,12.9
Sat, Jan 13 2007,0800,1590,9,1051,12.3,2641,10.3
Sat, Jan 13 2007,0900,1657,8.4,1561,10.4,3218,9.4
Sat, Jan 13 2007,1000,2149,8.5,1938,8.2,4087,8.4
Sat, Jan 13 2007,1100,2479,6.4,2251,7.3,4730,6.8
Sat, Jan 13 2007,1200,2687,5.7,2738,5.6,5425,5.7
Sat, Jan 13 2007,1300,3004,4,2859,4.8,5863,4.3
Sat, Jan 13 2007,1400,3058,3.3,3206,2.9,6264,3.1
Sat, Jan 13 2007,1500,2874,3,2864,2.3,5738,2.6
Sat, Jan 13 2007,1600,2608,2.8,2675,3.1,5283,3
Sat, Jan 13 2007,1700,2548,2.8,2414,2.1,4962,2.4
Sat, Jan 13 2007,1800,2464,2.5,2226,1.5,4690,2
Sat, Jan 13 2007,1900,2268,2.8,2229,2,4497,2.4
Sat, Jan 13 2007,2000,1937,3.3,1883,2,3820,2.6
Sat, Jan 13 2007,2100,1474,2.1,1499,2.1,2973,2.1
Sat, Jan 13 2007,2200,1069,3.5,1102,2.6,2171,3
Sat, Jan 13 2007,2300,850,2.5,1063,3.2,1913,2.9
Sat, Jan 13 2007,2400,658,3.5,872,3.4,1530,3.5
Sun, Jan 14 2007,0100,536,2.1,609,4.4,1145,3.3
Sun, Jan 14 2007,0200,414,4.8,546,2.2,960,3.3
Sun, Jan 14 2007,0300,280,4.6,317,4.4,597,4.5
Sun, Jan 14 2007,0400,306,4.9,250,5.6,556,5.2
Sun, Jan 14 2007,0500,508,2.8,260,5.8,768,3.8
Sun, Jan 14 2007,0600,529,2.6,336,3.6,865,3
Sun, Jan 14 2007,0700,514,3.3,475,7.4,989,5.3
Sun, Jan 14 2007,0800,765,5,582,4.6,1347,4.8
Sun, Jan 14 2007,0900,840,3.3,731,6.2,1571,4.6
Sun, Jan 14 2007,1000,1150,3.1,934,3.1,2084,3.1
Sun, Jan 14 2007,1100,1530,3.1,1560,1.9,3090,2.5
Sun, Jan 14 2007,1200,2115,2.3,2303,2.3,4418,2.3
Sun, Jan 14 2007,1300,2780,1.4,2706,1.3,5486,1.3
Sun, Jan 14 2007,1400,3188,1.3,2948,1.5,6136,1.4
Sun, Jan 14 2007,1500,3213,1,2916,0.8,6129,0.9
Sun, Jan 14 2007,1600,3045,1.3,2914,1.1,5959,1.2
Sun, Jan 14 2007,1700,2976,1.4,2890,1.2,5866,1.3
Sun, Jan 14 2007,1800,2997,1.5,2652,1.5,5649,1.5
Sun, Jan 14 2007,1900,2698,2,2784,3.3,5482,2.7
Sun, Jan 14 2007,2000,2203,3,2161,2.1,4364,2.6
Sun, Jan 14 2007,2100,1818,1.5,2034,2.1,3852,1.8
Sun, Jan 14 2007,2200,1504,2,1541,2.8,3045,2.4
Sun, Jan 14 2007,2300,1028,1.7,1410,3.3,2438,2.6
Sun, Jan 14 2007,2400,634,4.1,1112,5.3,1746,4.9
Mon, Jan 15 2007,0100,424,8.3,666,4.8,1090,6.1
Mon, Jan 15 2007,0200,186,15.1,283,14.8,469,14.9
Mon, Jan 15 2007,0300,130,23.8,167,25.1,297,24.6
Mon, Jan 15 2007,0400,179,17.3,143,28,322,22
Mon, Jan 15 2007,0500,566,7.8,287,17.1,853,10.9
Mon, Jan 15 2007,0600,1069,9.6,871,20.8,1940,14.6
Mon, Jan 15 2007,0700,2283,11.4,2488,12.7,4771,12.1
Mon, Jan 15 2007,0800,3478,7.2,2542,7.8,6020,7.4
Mon, Jan 15 2007,0900,3439,10.2,2498,11.1,5937,10.6
Mon, Jan 15 2007,1000,2917,12.9,2537,14,5454,13.4
Mon, Jan 15 2007,1100,2635,17,2451,15.6,5086,16.3
Mon, Jan 15 2007,1200,2595,18.2,2587,16.2,5182,17.2
Mon, Jan 15 2007,1300,2717,17.6,2692,16.6,5409,17.1
Mon, Jan 15 2007,1400,2832,16.6,2541,14.5,5373,15.6
Mon, Jan 15 2007,1500,2786,14.7,2889,14.4,5675,14.5
Mon, Jan 15 2007,1600,3108,12.3,2934,12.2,6042,12.3
Mon, Jan 15 2007,1700,3505,9.3,3429,8,6934,8.6
Mon, Jan 15 2007,1800,3380,5.9,3231,5.4,6611,5.7
Mon, Jan 15 2007,1900,3000,6.5,2483,5.3,5483,5.9
Mon, Jan 15 2007,2000,2377,7.7,2059,5.2,4436,6.6
Mon, Jan 15 2007,2100,1501,6.3,1519,5.8,3020,6
Mon, Jan 15 2007,2200,1263,6.2,1503,3.7,2766,4.8
Mon, Jan 15 2007,2300,889,5.3,1383,5.5,2272,5.4
Mon, Jan 15 2007,2400,545,8.6,799,8.9,1344,8.8
Tue, Jan 16 2007,0100,268,19.8,366,10.9,634,14.7
Tue, Jan 16 2007,0200,157,21.7,188,18.1,345,19.7
Tue, Jan 16 2007,0300,122,32,126,37.3,248,34.7
Tue, Jan 16 2007,0400,199,17.6,160,32.5,359,24.2
Tue, Jan 16 2007,0500,573,8.6,247,19.8,820,12
Tue, Jan 16 2007,0600,1014,9.6,763,25,1777,16.2
Tue, Jan 16 2007,0700,2262,11.6,2508,16,4770,13.9
Tue, Jan 16 2007,0800,3585,9.1,2336,11.9,5921,10.3
Tue, Jan 16 2007,0900,3164,10.1,2203,12.9,5367,11.3
Tue, Jan 16 2007,1000,2906,12.9,2682,12.8,5588,12.8
Tue, Jan 16 2007,1100,2703,14.2,2470,15.6,5173,14.9
Tue, Jan 16 2007,1200,2763,17.8,2515,17.2,5278,17.5
Tue, Jan 16 2007,1300,2779,16.9,2633,15.6,5412,16.3
Tue, Jan 16 2007,1400,2950,17.1,2578,15.1,5528,16.2
Tue, Jan 16 2007,1500,2870,13.7,2850,14.5,5720,14.1
Tue, Jan 16 2007,1600,3103,12.7,3035,11.8,6138,12.2
Tue, Jan 16 2007,1700,3397,8.1,3217,7.1,6614,7.6
Tue, Jan 16 2007,1800,3313,5.6,2948,5.4,6261,5.5
Tue, Jan 16 2007,1900,3231,6.7,2685,6.3,5916,6.5
Tue, Jan 16 2007,2000,2476,8,2159,4.8,4635,6.5
Tue, Jan 16 2007,2100,1616,6.7,1727,5.2,3343,5.9
Tue, Jan 16 2007,2200,1392,6.2,1522,3.7,2914,4.9
Tue, Jan 16 2007,2300,1190,4.5,1450,4.6,2640,4.6
Tue, Jan 16 2007,2400,627,8.3,842,8.2,1469,8.2
Wed, Jan 17 2007,0100,306,14.7,380,12.4,686,13.4
Wed, Jan 17 2007,0200,158,24.1,253,17,411,19.7
Wed, Jan 17 2007,0300,121,31.4,144,30.6,265,30.9
Wed, Jan 17 2007,0400,196,21.9,159,41.5,355,30.7
Wed, Jan 17 2007,0500,611,8.2,251,21.1,862,11.9
Wed, Jan 17 2007,0600,1062,12.4,718,22.1,1780,16.3
