Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Mon, Jan 2 2006,2100,1575,1.8,1720,1.5,3295,1.6
Mon, Jan 2 2006,2200,1375,2.6,1344,2.8,2719,2.7
Mon, Jan 2 2006,2300,1029,1.4,1344,2.4,2373,1.9
Mon, Jan 2 2006,2400,724,4.1,937,4.6,1661,4.4
Tue, Jan 3 2006,0100,355,5.6,565,6.5,920,6.2
Tue, Jan 3 2006,0200,216,8.3,335,9.6,551,9.1
Tue, Jan 3 2006,0300,134,19.4,144,17.4,278,18.3
Tue, Jan 3 2006,0400,171,12.9,171,21.1,342,17
Tue, Jan 3 2006,0500,551,6.7,220,18.2,771,10
Tue, Jan 3 2006,0600,982,6.6,740,12.2,1722,9
Tue, Jan 3 2006,0700,1926,7,2322,6.4,4248,6.7
Tue, Jan 3 2006,0800,3482,5,2949,6.5,6431,5.7
Tue, Jan 3 2006,0900,2830,7.3,2486,7.8,5316,7.5
Tue, Jan 3 2006,1000,2438,11.3,2313,12.2,4751,11.7
Tue, Jan 3 2006,1100,2211,13.4,2355,12.1,4566,12.7
Tue, Jan 3 2006,1200,2577,11.9,2415,11.8,4992,11.9
Tue, Jan 3 2006,1300,2719,10.8,2850,10.1,5569,10.5
Tue, Jan 3 2006,1400,2791,10.1,2785,8.6,5576,9.3
Tue, Jan 3 2006,1500,2786,9.8,2087,10.3,4873,10
Tue, Jan 3 2006,1600,3205,7.5,2698,11.7,5903,9.4
Tue, Jan 3 2006,1700,3767,4.5,3535,4.6,7302,4.5
Tue, Jan 3 2006,1800,3588,3.2,2881,5.8,6469,4.4
Tue, Jan 3 2006,1900,2933,4.3,2412,4.5,5345,4.4
Tue, Jan 3 2006,2000,2167,3.4,1948,3.3,4115,3.4
Tue, Jan 3 2006,2100,1458,3.8,1489,5.8,2947,4.8
Tue, Jan 3 2006,2200,1189,6.2,1292,6.6,2481,6.4
Tue, Jan 3 2006,2300,973,5.5,1202,5.6,2175,5.6
Tue, Jan 3 2006,2400,613,5.2,876,7.6,1489,6.6
Wed, Jan 4 2006,0100,407,12.5,612,7.8,1019,9.7
Wed, Jan 4 2006,0200,187,15,299,16.4,486,15.8
Wed, Jan 4 2006,0300,136,27.2,149,22.8,285,24.9
Wed, Jan 4 2006,0400,178,20.8,172,34.3,350,27.4
Wed, Jan 4 2006,0500,463,10.2,213,23.9,676,14.5
Wed, Jan 4 2006,0600,1010,8.5,586,18.9,1596,12.3
Wed, Jan 4 2006,0700,1866,11,2161,10.9,4027,11
Wed, Jan 4 2006,0800,3595,7,3205,8,6800,7.5
Wed, Jan 4 2006,0900,3184,7.7,2801,9.6,5985,8.6
Wed, Jan 4 2006,1000,2772,10.9,2599,12.3,5371,11.6
Wed, Jan 4 2006,1100,2490,14.4,2606,13.4,5096,13.9
Wed, Jan 4 2006,1200,2747,14.4,2750,11.9,5497,13.1
Wed, Jan 4 2006,1300,2807,12.2,2960,11.2,5767,11.7
Wed, Jan 4 2006,1400,3075,10.1,2733,10.3,5808,10.2
Wed, Jan 4 2006,1500,3154,11.3,2978,10.8,6132,11
Wed, Jan 4 2006,1600,3404,8.2,3087,8.3,6491,8.2
Wed, Jan 4 2006,1700,3842,5.7,3384,5.6,7226,5.6
Wed, Jan 4 2006,1800,3566,3.9,2861,7.3,6427,5.4
Wed, Jan 4 2006,1900,3294,4.3,2549,6.1,5843,5.1
Wed, Jan 4 2006,2000,2282,3.3,2175,4,4457,3.6
Wed, Jan 4 2006,2100,1797,4.6,1770,4.7,3567,4.7
Wed, Jan 4 2006,2200,1435,4.7,1338,5.1,2773,4.9
Wed, Jan 4 2006,2300,958,5.9,1427,4.1,2385,4.8
Wed, Jan 4 2006,2400,702,6.1,748,9.5,1450,7.9
Thu, Jan 5 2006,0100,397,11.3,575,10.1,972,10.6
Thu, Jan 5 2006,0200,189,16.9,326,13.8,515,15
Thu, Jan 5 2006,0300,146,18.5,144,33.3,290,25.9
Thu, Jan 5 2006,0400,164,31.7,139,34.5,303,33
Thu, Jan 5 2006,0500,463,12.3,214,27.6,677,17.1
Thu, Jan 5 2006,0600,938,12,561,21,1499,15.4
Thu, Jan 5 2006,0700,1927,9.5,2274,12.4,4201,11.1
Thu, Jan 5 2006,0800,3624,7.3,3029,9,6653,8
Thu, Jan 5 2006,0900,3262,8.9,2853,9.1,6115,9
Thu, Jan 5 2006,1000,2704,13.6,2699,13.2,5403,13.4
Thu, Jan 5 2006,1100,2639,14.3,2567,13.4,5206,13.9
Thu, Jan 5 2006,1200,2776,13.7,2871,14.1,5647,13.9
Thu, Jan 5 2006,1300,2876,13.9,2972,11.1,5848,12.5
Thu, Jan 5 2006,1400,3056,10.4,2864,11.3,5920,10.9
Thu, Jan 5 2006,1500,3098,11.3,3202,9.7,6300,10.5
Thu, Jan 5 2006,1600,3373,9.2,2693,12.1,6066,10.5
Thu, Jan 5 2006,1700,3713,5.6,3412,5.5,7125,5.5
Thu, Jan 5 2006,1800,3517,4.8,2750,7.8,6267,6.1
Thu, Jan 5 2006,1900,3245,4.2,2391,6.4,5636,5.1
Thu, Jan 5 2006,2000,2434,4.4,2197,3.9,4631,4.1
Thu, Jan 5 2006,2100,1973,4.1,1881,4.8,3854,4.4
Thu, Jan 5 2006,2200,1583,5.2,1593,5,3176,5.1
Thu, Jan 5 2006,2300,993,6,1335,5,2328,5.5
Thu, Jan 5 2006,2400,694,6.5,940,9.4,1634,8.1
Fri, Jan 6 2006,0100,384,9.1,607,11.4,991,10.5
Fri, Jan 6 2006,0200,291,18.2,271,13.7,562,16
Fri, Jan 6 2006,0300,144,24.3,208,23.6,352,23.9
Fri, Jan 6 2006,0400,180,25.6,166,33.7,346,29.5
Fri, Jan 6 2006,0500,460,12.4,230,32.6,690,19.1
Fri, Jan 6 2006,0600,863,12.1,571,20.7,1434,15.5
Fri, Jan 6 2006,0700,2001,9.7,2150,12.6,4151,11.2
Fri, Jan 6 2006,0800,3616,7.7,2974,9.1,6590,8.4
Fri, Jan 6 2006,0900,3262,8.2,2808,9.3,6070,8.7
Fri, Jan 6 2006,1000,2797,12.1,2598,12.3,5395,12.2
Fri, Jan 6 2006,1100,2589,14,2670,13.6,5259,13.8
Fri, Jan 6 2006,1200,2887,13.8,2849,12.6,5736,13.2
Fri, Jan 6 2006,1300,3045,12.4,3134,11.2,6179,11.8
Fri, Jan 6 2006,1400,3145,10.1,3055,8.5,6200,9.3
Fri, Jan 6 2006,1500,3501,9.6,3189,9.3,6690,9.4
Fri, Jan 6 2006,1600,3584,7.4,3432,7.6,7016,7.5
Fri, Jan 6 2006,1700,3680,5.8,3352,6.1,7032,5.9
Fri, Jan 6 2006,1800,2596,5,1731,3.6,4327,4.4
Fri, Jan 6 2006,1900,2994,4.3,3004,2.8,5998,3.6
Fri, Jan 6 2006,2000,3090,3.1,2386,2.6,5476,2.9
Fri, Jan 6 2006,2100,2080,3.8,2061,3.3,4141,3.5
Fri, Jan 6 2006,2200,1539,4.6,1615,3.8,3154,4.2
Fri, Jan 6 2006,2300,1115,4.8,1421,3.1,2536,3.8
Fri, Jan 6 2006,2400,800,4.9,1075,5.8,1875,5.4
Sat, Jan 7 2006,0100,532,6.2,688,7.1,1220,6.7
Sat, Jan 7 2006,0200,380,6.8,386,7.5,766,7.2
Sat, Jan 7 2006,0300,303,10.6,319,8.2,622,9.3
Sat, Jan 7 2006,0400,246,12.6,282,11.3,528,11.9
Sat, Jan 7 2006,0500,492,5.7,237,12.7,729,8
Sat, Jan 7 2006,0600,690,6.4,449,10.2,1139,7.9
Sat, Jan 7 2006,0700,725,9.1,672,10.9,1397,9.9
Sat, Jan 7 2006,0800,1511,7.3,958,10.1,2469,8.4
Sat, Jan 7 2006,0900,1561,8.6,1424,7.2,2985,7.9
Sat, Jan 7 2006,1000,2121,6.7,1831,7.1,3952,6.9
Sat, Jan 7 2006,1100,2420,5.3,2338,6.1,4758,5.7
Sat, Jan 7 2006,1200,2729,3.3,2620,4.8,5349,4
Sat, Jan 7 2006,1300,3044,3.6,2997,3.1,6041,3.4
Sat, Jan 7 2006,1400,3191,2.5,3137,1.8,6328,2.1
Sat, Jan 7 2006,1500,3022,2,3213,2.2,6235,2.1
Sat, Jan 7 2006,1600,2809,1.6,3074,1.6,5883,1.6
Sat, Jan 7 2006,1700,2619,1.3,2724,1.4,5343,1.3
Sat, Jan 7 2006,1800,2441,2,2437,1.2,4878,1.6
Sat, Jan 7 2006,1900,2352,2.5,2213,1.4,4565,1.9
Sat, Jan 7 2006,2000,1957,1.4,1928,1.4,3885,1.4
Sat, Jan 7 2006,2100,1579,2,1713,2,3292,2
Sat, Jan 7 2006,2200,1094,1.9,1180,2.5,2274,2.2
Sat, Jan 7 2006,2300,777,2.3,1108,1.2,1885,1.6
Sat, Jan 7 2006,2400,795,2.5,838,1.8,1633,2.1
Sun, Jan 8 2006,0100,535,1.3,697,3,1232,2.3
Sun, Jan 8 2006,0200,468,2.6,569,2.1,1037,2.3
Sun, Jan 8 2006,0300,277,3.6,331,4.2,608,3.9
Sun, Jan 8 2006,0400,228,3.9,209,5.3,437,4.6
Sun, Jan 8 2006,0500,421,2.1,222,6.8,643,3.7
Sun, Jan 8 2006,0600,604,1.7,342,4.4,946,2.6
Sun, Jan 8 2006,0700,514,2.7,488,3.7,1002,3.2
Sun, Jan 8 2006,0800,683,2.9,526,3,1209,3
Sun, Jan 8 2006,0900,766,4.2,738,3.7,1504,3.9
Sun, Jan 8 2006,1000,1169,2.7,945,2.9,2114,2.7
Sun, Jan 8 2006,1100,1546,2.1,1344,2.2,2890,2.1
Sun, Jan 8 2006,1200,2058,1.7,1913,1.5,3971,1.6
Sun, Jan 8 2006,1300,2587,1.1,2547,1.2,5134,1.1
Sun, Jan 8 2006,1400,3057,0.8,2927,1.1,5984,0.9
Sun, Jan 8 2006,1500,3175,1.4,3216,1,6391,1.2
Sun, Jan 8 2006,1600,3082,1.2,3035,1.2,6117,1.2
Sun, Jan 8 2006,1700,3022,0.7,2874,1.3,5896,1
Sun, Jan 8 2006,1800,2947,0.7,2605,1.4,5552,1
Sun, Jan 8 2006,1900,2674,1.2,2601,1.4,5275,1.3
Sun, Jan 8 2006,2000,2368,1.1,2294,1.7,4662,1.4
Sun, Jan 8 2006,2100,1928,1.3,1992,2.5,3920,1.9
Sun, Jan 8 2006,2200,1540,1.9,1542,3.2,3082,2.5
Sun, Jan 8 2006,2300,1009,2,1529,3.1,2538,2.7
Sun, Jan 8 2006,2400,775,3.7,983,4.8,1758,4.3
Mon, Jan 9 2006,0100,368,7.6,593,6.6,961,7
Mon, Jan 9 2006,0200,198,12.1,340,12.1,538,12.1
Mon, Jan 9 2006,0300,125,20.8,147,17.7,272,19.1
Mon, Jan 9 2006,0400,148,23.6,123,30.1,271,26.6
Mon, Jan 9 2006,0500,410,11.2,232,28,642,17.3
Mon, Jan 9 2006,0600,954,9.3,672,18.3,1626,13
Mon, Jan 9 2006,0700,1970,9.9,2302,10.3,4272,10.2
Mon, Jan 9 2006,0800,3649,6.2,2910,8,6559,7
Mon, Jan 9 2006,0900,3210,6.5,2782,7.7,5992,7.1
Mon, Jan 9 2006,1000,3010,10.4,2627,11.5,5637,10.9
Mon, Jan 9 2006,1100,2699,14.6,2731,14.9,5430,14.8
Mon, Jan 9 2006,1200,2706,16,2680,15.7,5386,15.8
Mon, Jan 9 2006,1300,2629,13.9,2766,12.9,5395,13.4
Mon, Jan 9 2006,1400,2715,12.5,2608,14.1,5323,13.3
Mon, Jan 9 2006,1500,2853,13.3,2758,11.6,5611,12.4
Mon, Jan 9 2006,1600,3095,10.7,2933,10.3,6028,10.5
Mon, Jan 9 2006,1700,3507,6.7,3380,6.9,6887,6.8
Mon, Jan 9 2006,1800,3119,5.1,2904,7.8,6023,6.4
Mon, Jan 9 2006,1900,3286,4.7,2379,6.1,5665,5.3
Mon, Jan 9 2006,2000,2221,4.5,2035,4,4256,4.3
Mon, Jan 9 2006,2100,1492,5.3,1538,4.7,3030,5
Mon, Jan 9 2006,2200,1182,6.4,1351,5.8,2533,6.1
Mon, Jan 9 2006,2300,930,7,1310,6,2240,6.4
Mon, Jan 9 2006,2400,543,6.8,729,10.4,1272,8.9
Tue, Jan 10 2006,0100,311,17.7,421,11.9,732,14.3
Tue, Jan 10 2006,0200,163,19,237,12.2,400,15
Tue, Jan 10 2006,0300,107,28,134,38.8,241,34
Tue, Jan 10 2006,0400,127,29.1,136,42.6,263,36.1
Tue, Jan 10 2006,0500,402,12.4,214,29,616,18.2
Tue, Jan 10 2006,0600,933,11.9,587,20.4,1520,15.2
Tue, Jan 10 2006,0700,2011,10.9,2311,12.5,4322,11.8
Tue, Jan 10 2006,0800,3745,6.2,2819,8.4,6564,7.2
Tue, Jan 10 2006,0900,3097,7.5,2794,7.7,5891,7.6
Tue, Jan 10 2006,1000,2985,9.4,2828,13.3,5813,11.3
Tue, Jan 10 2006,1100,2858,12.6,2743,14.3,5601,13.4
Tue, Jan 10 2006,1200,2762,16.1,2542,13.4,5304,14.8
Tue, Jan 10 2006,1300,2694,14.3,2868,13.4,5562,13.8
Tue, Jan 10 2006,1400,2859,12.7,2534,12.3,5393,12.5
Tue, Jan 10 2006,1500,2899,13.3,2755,11,5654,12.2
Tue, Jan 10 2006,1600,3115,10.1,3028,9.7,6143,9.9
Tue, Jan 10 2006,1700,3675,6.8,3414,6,7089,6.4
Tue, Jan 10 2006,1800,3544,5.1,2909,8,6453,6.4
Tue, Jan 10 2006,1900,3126,4.9,2376,6,5502,5.4
Tue, Jan 10 2006,2000,2323,4.2,2116,3.8,4439,4
Tue, Jan 10 2006,2100,1605,4.4,1769,5.2,3374,4.8
Tue, Jan 10 2006,2200,1359,5.8,1474,6.6,2833,6.2
Tue, Jan 10 2006,2300,1009,6.5,1353,5,2362,5.6
Tue, Jan 10 2006,2400,659,6.8,822,9.1,1481,8.1
Wed, Jan 11 2006,0100,349,12.9,477,13.4,826,13.2
Wed, Jan 11 2006,0200,188,20.7,253,13,441,16.3
Wed, Jan 11 2006,0300,121,32.2,174,24.1,295,27.5
Wed, Jan 11 2006,0400,143,28.7,132,40.2,275,34.2
Wed, Jan 11 2006,0500,376,15.4,214,40.2,590,24.4
Wed, Jan 11 2006,0600,979,11,588,23.3,1567,15.6
Wed, Jan 11 2006,0700,2143,9.9,2342,13.5,4485,11.8
Wed, Jan 11 2006,0800,3729,7,2878,8.2,6607,7.5
Wed, Jan 11 2006,0900,3513,7.7,3111,10.5,6624,9
Wed, Jan 11 2006,1000,2924,10.2,2803,12.2,5727,11.1
Wed, Jan 11 2006,1100,2749,14.4,2780,15.5,5529,15
Wed, Jan 11 2006,1200,2679,16.1,2573,15.2,5252,15.7
Wed, Jan 11 2006,1300,2747,16.2,2863,13.1,5610,14.6
Wed, Jan 11 2006,1400,2944,12.7,2708,12.6,5652,12.6
Wed, Jan 11 2006,1500,3002,13.3,2943,12.3,5945,12.8
Wed, Jan 11 2006,1600,3323,10.6,3039,10.5,6362,10.5
Wed, Jan 11 2006,1700,3740,6.7,3228,6.8,6968,6.7
Wed, Jan 11 2006,1800,3500,5.1,3247,5.5,6747,5.3
Wed, Jan 11 2006,1900,3375,4.6,2928,3.2,6303,4
Wed, Jan 11 2006,2000,2611,3.7,2294,4.3,4905,4
Wed, Jan 11 2006,2100,1868,4.7,1812,5.6,3680,5.1
Wed, Jan 11 2006,2200,1474,5.9,1630,5,3104,5.4
Wed, Jan 11 2006,2300,1060,5.8,1623,4,2683,4.7
Wed, Jan 11 2006,2400,691,6.4,760,10.8,1451,8.7
Thu, Jan 12 2006,0100,387,14.2,467,11.3,854,12.6
Thu, Jan 12 2006,0200,179,20.7,280,13.9,459,16.6
Thu, Jan 12 2006,0300,144,23.6,190,23.2,334,23.4
Thu, Jan 12 2006,0400,144,32.6,160,41.2,304,37.2
Thu, Jan 12 2006,0500,447,16.1,213,37.1,660,22.9
Thu, Jan 12 2006,0600,999,12.5,648,23.3,1647,16.8
Thu, Jan 12 2006,0700,2167,10.6,2379,13.5,4546,12.1
Thu, Jan 12 2006,0800,3837,6.3,2987,9,6824,7.5
Thu, Jan 12 2006,0900,3402,8.2,3023,9.1,6425,8.6
Thu, Jan 12 2006,1000,3023,12.6,2852,12.6,5875,12.6
Thu, Jan 12 2006,1100,2642,14.1,2734,14.6,5376,14.3
Thu, Jan 12 2006,1200,2722,15.9,2593,14,5315,15
Thu, Jan 12 2006,1300,2844,15.4,2733,13.6,5577,14.5
Thu, Jan 12 2006,1400,2999,12.9,2766,12.4,5765,12.7
Thu, Jan 12 2006,1500,2957,13,2868,11,5825,12
Thu, Jan 12 2006,1600,3356,9.9,3055,9.9,6411,9.9
Thu, Jan 12 2006,1700,3261,6.3,3105,6.8,6366,6.6
Thu, Jan 12 2006,1800,3663,4.9,2911,8.5,6574,6.4
Thu, Jan 12 2006,1900,3364,4.3,2513,8,5877,5.9
Thu, Jan 12 2006,2000,2642,3.9,2251,4.4,4893,4.1
Thu, Jan 12 2006,2100,1994,4.6,2125,4.9,4119,4.8
Thu, Jan 12 2006,2200,1629,4.9,1722,3.9,3351,4.4
Thu, Jan 12 2006,2300,1094,6.1,1600,5.1,2694,5.5
Thu, Jan 12 2006,2400,742,5.9,890,9.4,1632,7.8
Fri, Jan 13 2006,0100,411,11.2,567,12.5,978,12
Fri, Jan 13 2006,0200,239,22.2,296,15.9,535,18.7
Fri, Jan 13 2006,0300,138,26.8,199,25.1,337,25.8
Fri, Jan 13 2006,0400,173,26,169,33.7,342,29.8
Fri, Jan 13 2006,0500,493,11.6,223,32.7,716,18.2
Fri, Jan 13 2006,0600,1058,12.4,613,24.1,1671,16.7
Fri, Jan 13 2006,0700,2079,9.8,2321,13,4400,11.5
Fri, Jan 13 2006,0800,3683,6.8,2898,8.5,6581,7.6
Fri, Jan 13 2006,0900,3277,7.8,2727,9.5,6004,8.6
Fri, Jan 13 2006,1000,3039,11.5,2811,12.1,5850,11.8
Fri, Jan 13 2006,1100,2812,14.9,2697,14.6,5509,14.7
Fri, Jan 13 2006,1200,2891,14.1,2752,13.8,5643,13.9
Fri, Jan 13 2006,1300,3100,13.6,3003,11.1,6103,12.4
Fri, Jan 13 2006,1400,3328,11.4,3041,11.5,6369,11.4
Fri, Jan 13 2006,1500,3432,9.9,3194,9.8,6626,9.8
Fri, Jan 13 2006,1600,3754,8,3299,8.4,7053,8.2
Fri, Jan 13 2006,1700,3786,6.4,3341,6.1,7127,6.3
Fri, Jan 13 2006,1800,3371,5.1,2932,4.9,6303,5
Fri, Jan 13 2006,1900,3087,5,2628,2.8,5715,4
Fri, Jan 13 2006,2000,2611,3.6,2605,2.8,5216,3.2
Fri, Jan 13 2006,2100,2138,3.6,2041,3.6,4179,3.6
Fri, Jan 13 2006,2200,1609,4.8,1729,4.4,3338,4.6
Fri, Jan 13 2006,2300,1101,5.4,1293,4.3,2394,4.8
Fri, Jan 13 2006,2400,798,5.1,978,6.4,1776,5.9
Sat, Jan 14 2006,0100,481,8.9,572,7.2,1053,8
Sat, Jan 14 2006,0200,351,8,437,6.9,788,7.4
Sat, Jan 14 2006,0300,257,9.3,263,12.2,520,10.8
Sat, Jan 14 2006,0400,255,13.7,255,11.8,510,12.7
Sat, Jan 14 2006,0500,532,5.8,230,14.3,762,8.4
Sat, Jan 14 2006,0600,868,6.5,409,9.8,1277,7.5
Sat, Jan 14 2006,0700,835,8.6,731,9,1566,8.8
Sat, Jan 14 2006,0800,1600,7.3,1092,11.5,2692,9
Sat, Jan 14 2006,0900,1778,7.9,1566,7.7,3344,7.8
Sat, Jan 14 2006,1000,2239,6.4,2098,7.4,4337,6.9
Sat, Jan 14 2006,1100,2679,5.6,2385,6.2,5064,5.8
Sat, Jan 14 2006,1200,2993,4.1,2810,4.6,5803,4.3
Sat, Jan 14 2006,1300,3287,3.7,3215,3.4,6502,3.5
Sat, Jan 14 2006,1400,3339,2.4,3389,2.7,6728,2.6
Sat, Jan 14 2006,1500,3167,2.6,3175,1.9,6342,2.3
Sat, Jan 14 2006,1600,2819,1.7,2924,1.4,5743,1.6
Sat, Jan 14 2006,1700,2658,1.9,2824,1.9,5482,1.9
Sat, Jan 14 2006,1800,2620,1.8,2819,1.2,5439,1.5
Sat, Jan 14 2006,1900,2479,2,2375,1.3,4854,1.6
Sat, Jan 14 2006,2000,2156,1.9,1976,1.3,4132,1.6
Sat, Jan 14 2006,2100,1665,1.4,1700,1.4,3365,1.4
Sat, Jan 14 2006,2200,1102,2,1300,2.2,2402,2.1
Sat, Jan 14 2006,2300,802,1.6,1060,2.2,1862,1.9
Sat, Jan 14 2006,2400,768,2.3,876,2.4,1644,2.4
Sun, Jan 15 2006,0100,527,1.3,725,2.2,1252,1.8
Sun, Jan 15 2006,0200,475,2.3,636,3,1111,2.7
Sun, Jan 15 2006,0300,263,3.4,297,4.7,560,4.1
Sun, Jan 15 2006,0400,249,5.6,241,5,490,5.3
Sun, Jan 15 2006,0500,405,2.7,196,4.6,601,3.3
Sun, Jan 15 2006,0600,603,1.5,308,3.2,911,2.1
Sun, Jan 15 2006,0700,470,1.9,400,4.5,870,3.1
Sun, Jan 15 2006,0800,660,2.9,503,2.8,1163,2.8
Sun, Jan 15 2006,0900,730,5.9,656,3.5,1386,4.8
Sun, Jan 15 2006,1000,1213,3.5,931,3.7,2144,3.6
Sun, Jan 15 2006,1100,1663,3,1534,2,3197,2.5
Sun, Jan 15 2006,1200,2199,1.4,2264,1.8,4463,1.6
Sun, Jan 15 2006,1300,2877,1.1,2841,1.4,5718,1.3
Sun, Jan 15 2006,1400,3419,1.2,3151,0.7,6570,1
Sun, Jan 15 2006,1500,3141,1.1,3209,1.3,6350,1.2
Sun, Jan 15 2006,1600,3024,1.2,3054,1,6078,1.1
Sun, Jan 15 2006,1700,3036,1.2,3032,1.9,6068,1.6
Sun, Jan 15 2006,1800,2973,1.2,2661,1.2,5634,1.2
Sun, Jan 15 2006,1900,2716,0.9,2612,1.2,5328,1.1
Sun, Jan 15 2006,2000,2321,1.3,2445,2.1,4766,1.7
Sun, Jan 15 2006,2100,2111,1.3,2108,2.1,4219,1.7
Sun, Jan 15 2006,2200,1551,1.7,1723,3.1,3274,2.4
Sun, Jan 15 2006,2300,1057,2.4,1604,3.2,2661,2.9
Sun, Jan 15 2006,2400,746,3.6,936,4.3,1682,4
Mon, Jan 16 2006,0100,378,8.5,620,6.6,998,7.3
Mon, Jan 16 2006,0200,208,9.1,296,13.9,504,11.9
Mon, Jan 16 2006,0300,139,17.3,143,23.8,282,20.6
Mon, Jan 16 2006,0400,160,20.6,186,28.5,346,24.9
Mon, Jan 16 2006,0500,417,8.6,231,31.6,648,16.8
Mon, Jan 16 2006,0600,1021,10.7,704,18.5,1725,13.9
Mon, Jan 16 2006,0700,2090,9.1,2401,12.5,4491,11
Mon, Jan 16 2006,0800,3788,6.6,2801,8.1,6589,7.3
Mon, Jan 16 2006,0900,3271,6.8,2820,8.6,6091,7.7
Mon, Jan 16 2006,1000,3165,10.8,3036,11.8,6201,11.3
Mon, Jan 16 2006,1100,2785,13.4,2905,14.6,5690,14
Mon, Jan 16 2006,1200,2655,15.4,2592,14.4,5247,14.9
Mon, Jan 16 2006,1300,2776,15.7,2939,13.9,5715,14.8
Mon, Jan 16 2006,1400,2856,14.2,2667,14,5523,14.1
Mon, Jan 16 2006,1500,2940,13.4,2868,11.5,5808,12.5
Mon, Jan 16 2006,1600,3150,11,3016,10.6,6166,10.8
Mon, Jan 16 2006,1700,3631,6.9,3524,6.4,7155,6.7
Mon, Jan 16 2006,1800,3356,6,3103,5.2,6459,5.6
Mon, Jan 16 2006,1900,3130,5.3,2543,4.5,5673,5
Mon, Jan 16 2006,2000,2403,4.7,2129,5.3,4532,4.9
Mon, Jan 16 2006,2100,1561,4.9,1661,5.7,3222,5.3
Mon, Jan 16 2006,2200,1349,6.4,1440,6,2789,6.2
Mon, Jan 16 2006,2300,912,6.1,1296,5.5,2208,5.8
Mon, Jan 16 2006,2400,554,8.7,729,8.4,1283,8.5
Tue, Jan 17 2006,0100,301,17.3,397,16.6,698,16.9
Tue, Jan 17 2006,0200,154,23.4,220,20.5,374,21.7
Tue, Jan 17 2006,0300,125,30.4,140,27.9,265,29.1
Tue, Jan 17 2006,0400,117,30.8,131,44.3,248,37.9
Tue, Jan 17 2006,0500,380,14.2,203,37.9,583,22.5
Tue, Jan 17 2006,0600,965,12.7,573,24.3,1538,17
