Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Wed, Jan 24 2007,0600,68,36.8,375,39.5,443,39.1
Wed, Jan 24 2007,0700,165,32.7,814,17.8,979,20.3
Wed, Jan 24 2007,0800,593,17.7,1286,10.9,1879,13
Wed, Jan 24 2007,0900,1189,8,1222,14.3,2411,11.2
Wed, Jan 24 2007,1000,801,14.7,863,15.5,1664,15.1
Wed, Jan 24 2007,1100,687,19.9,716,19.6,1403,19.7
Wed, Jan 24 2007,1200,659,24.1,662,21.1,1321,22.6
Wed, Jan 24 2007,1300,651,22.6,685,21.3,1336,21.9
Wed, Jan 24 2007,1400,791,20.4,687,16.9,1478,18.7
Wed, Jan 24 2007,1500,790,17.1,736,17,1526,17
Wed, Jan 24 2007,1600,927,19.4,843,11.6,1770,15.7
Wed, Jan 24 2007,1700,1285,13.5,908,9,2193,11.6
Wed, Jan 24 2007,1800,1493,8.2,993,6.3,2486,7.4
Wed, Jan 24 2007,1900,1030,8.8,730,8.6,1760,8.8
Wed, Jan 24 2007,2000,696,13.9,469,14.7,1165,14.2
Wed, Jan 24 2007,2100,491,10.8,351,18.2,842,13.9
Wed, Jan 24 2007,2200,335,11.3,294,17.3,629,14.1
Wed, Jan 24 2007,2300,279,13.3,199,22.6,478,17.2
Wed, Jan 24 2007,2400,211,14.7,112,22.3,323,17.3
Thu, Jan 25 2007,0100,113,17.7,73,43.8,186,28
Thu, Jan 25 2007,0200,58,37.9,43,51.2,101,43.6
Thu, Jan 25 2007,0300,46,45.7,41,56.1,87,50.6
Thu, Jan 25 2007,0400,38,52.6,49,42.9,87,47.1
Thu, Jan 25 2007,0500,46,41.3,142,54.9,188,51.6
Thu, Jan 25 2007,0600,81,42,355,37.5,436,38.3
Thu, Jan 25 2007,0700,176,34.7,795,16.9,971,20.1
Thu, Jan 25 2007,0800,613,14.8,1279,11.3,1892,12.4
Thu, Jan 25 2007,0900,1199,8.3,1249,12.4,2448,10.4
Thu, Jan 25 2007,1000,921,13.6,916,16,1837,14.8
Thu, Jan 25 2007,1100,737,16,701,20.4,1438,18.2
Thu, Jan 25 2007,1200,657,20.5,698,18.1,1355,19.3
Thu, Jan 25 2007,1300,675,20.7,808,18.1,1483,19.3
Thu, Jan 25 2007,1400,710,21.1,774,16.9,1484,18.9
Thu, Jan 25 2007,1500,857,18.6,723,17.4,1580,18
Thu, Jan 25 2007,1600,934,17.9,740,13.8,1674,16.1
Thu, Jan 25 2007,1700,1266,13.3,951,9.1,2217,11.5
Thu, Jan 25 2007,1800,1505,8,1090,8.2,2595,8.1
Thu, Jan 25 2007,1900,1095,9.5,694,8.8,1789,9.2
Thu, Jan 25 2007,2000,760,12.8,517,13.9,1277,13.2
Thu, Jan 25 2007,2100,576,13.5,398,11.6,974,12.7
Thu, Jan 25 2007,2200,397,11.6,382,15.4,779,13.5
Thu, Jan 25 2007,2300,293,9.9,224,17.4,517,13.2
Thu, Jan 25 2007,2400,233,13.7,136,22.1,369,16.8
Fri, Jan 26 2007,0100,126,17.5,70,30,196,21.9
Fri, Jan 26 2007,0200,72,19.4,52,36.5,124,26.6
Fri, Jan 26 2007,0300,47,38.3,46,47.8,93,43
Fri, Jan 26 2007,0400,32,46.9,81,34.6,113,38.1
Fri, Jan 26 2007,0500,57,45.6,167,45.5,224,45.5
Fri, Jan 26 2007,0600,87,40.2,345,40.3,432,40.3
Fri, Jan 26 2007,0700,159,37.1,799,18.3,958,21.4
Fri, Jan 26 2007,0800,569,19.3,1220,11.1,1789,13.7
Fri, Jan 26 2007,0900,1177,9.5,1186,15.6,2363,12.6
Fri, Jan 26 2007,1000,752,15.6,791,17.2,1543,16.4
Fri, Jan 26 2007,1100,708,18.2,663,21.9,1371,20
Fri, Jan 26 2007,1200,758,21.4,692,17.9,1450,19.7
Fri, Jan 26 2007,1300,872,22.9,833,16.8,1705,19.9
Fri, Jan 26 2007,1400,933,17.6,930,14.3,1863,15.9
Fri, Jan 26 2007,1500,1168,14,841,12.8,2009,13.5
Fri, Jan 26 2007,1600,1398,14.8,986,10.9,2384,13.2
Fri, Jan 26 2007,1700,1390,10.1,930,7.8,2320,9.2
Fri, Jan 26 2007,1800,1398,9.5,925,7.5,2323,8.7
Fri, Jan 26 2007,1900,1230,7.9,812,6.2,2042,7.2
Fri, Jan 26 2007,2000,934,9.4,609,7.1,1543,8.5
Fri, Jan 26 2007,2100,710,8.9,413,8.5,1123,8.7
Fri, Jan 26 2007,2200,410,12.7,334,12.9,744,12.8
Fri, Jan 26 2007,2300,266,11.3,222,9.9,488,10.7
Fri, Jan 26 2007,2400,223,12.6,137,13.1,360,12.8
Sat, Jan 27 2007,0100,149,18.1,101,12.9,250,16
Sat, Jan 27 2007,0200,112,21.4,55,34.5,167,25.7
Sat, Jan 27 2007,0300,61,26.2,49,26.5,110,26.4
Sat, Jan 27 2007,0400,68,27.9,74,20.3,142,23.9
Sat, Jan 27 2007,0500,48,33.3,107,21.5,155,25.2
Sat, Jan 27 2007,0600,73,15.1,126,27,199,22.6
Sat, Jan 27 2007,0700,139,31.7,255,15.3,394,21.1
Sat, Jan 27 2007,0800,303,22.4,381,13.4,684,17.4
Sat, Jan 27 2007,0900,504,12.9,455,11.6,959,12.3
Sat, Jan 27 2007,1000,653,12.9,559,9.3,1212,11.2
Sat, Jan 27 2007,1100,744,10.2,572,11.5,1316,10.8
Sat, Jan 27 2007,1200,799,6.9,696,6.8,1495,6.8
Sat, Jan 27 2007,1300,828,6.6,821,7.9,1649,7.3
Sat, Jan 27 2007,1400,935,6,747,5.5,1682,5.8
Sat, Jan 27 2007,1500,888,5.2,676,4.6,1564,4.9
Sat, Jan 27 2007,1600,877,4.7,738,3.7,1615,4.2
Sat, Jan 27 2007,1700,719,4.6,759,4.6,1478,4.6
Sat, Jan 27 2007,1800,722,3.5,795,4.7,1517,4.1
Sat, Jan 27 2007,1900,601,3.5,712,5.1,1313,4.3
Sat, Jan 27 2007,2000,462,7.1,532,8.6,994,7.9
Sat, Jan 27 2007,2100,364,3.3,351,6.6,715,4.9
Sat, Jan 27 2007,2200,242,5.8,223,5.4,465,5.6
Sat, Jan 27 2007,2300,211,3.3,188,4.3,399,3.8
Sat, Jan 27 2007,2400,150,6,180,7.8,330,7
Sun, Jan 28 2007,0100,118,6.8,111,9.9,229,8.3
Sun, Jan 28 2007,0200,83,3.6,85,10.6,168,7.1
Sun, Jan 28 2007,0300,52,7.7,49,6.1,101,6.9
Sun, Jan 28 2007,0400,37,5.4,77,13,114,10.5
Sun, Jan 28 2007,0500,50,12,56,7.1,106,9.4
Sun, Jan 28 2007,0600,67,11.9,67,16.4,134,14.2
Sun, Jan 28 2007,0700,42,33.3,122,13.1,164,18.3
Sun, Jan 28 2007,0800,97,17.5,220,11.4,317,13.2
Sun, Jan 28 2007,0900,166,9.6,321,5.6,487,7
Sun, Jan 28 2007,1000,217,7.8,328,4.9,545,6.1
Sun, Jan 28 2007,1100,378,6.9,406,4.9,784,5.9
Sun, Jan 28 2007,1200,512,3.1,613,3.9,1125,3.6
Sun, Jan 28 2007,1300,791,1.6,618,3.4,1409,2.4
Sun, Jan 28 2007,1400,916,2.4,689,2.9,1605,2.6
Sun, Jan 28 2007,1500,867,2.8,680,2.8,1547,2.8
Sun, Jan 28 2007,1600,804,2.5,866,4.5,1670,3.5
Sun, Jan 28 2007,1700,866,3.1,899,2.6,1765,2.8
Sun, Jan 28 2007,1800,826,2.7,908,3.9,1734,3.3
Sun, Jan 28 2007,1900,812,4.1,978,7.9,1790,6.1
Sun, Jan 28 2007,2000,768,4.6,695,8.2,1463,6.3
Sun, Jan 28 2007,2100,486,5.8,566,8.8,1052,7.4
Sun, Jan 28 2007,2200,368,6.5,392,9.2,760,7.9
Sun, Jan 28 2007,2300,262,7.6,272,11,534,9.4
Sun, Jan 28 2007,2400,235,4.7,165,13.3,400,8.2
Mon, Jan 29 2007,0100,125,11.2,91,17.6,216,13.9
Mon, Jan 29 2007,0200,75,13.3,40,45,115,24.3
Mon, Jan 29 2007,0300,44,34.1,32,37.5,76,35.5
Mon, Jan 29 2007,0400,32,21.9,59,40.7,91,34.1
Mon, Jan 29 2007,0500,30,50,183,42.6,213,43.7
Mon, Jan 29 2007,0600,78,19.2,461,28.4,539,27.1
Mon, Jan 29 2007,0700,185,26.5,964,14.8,1149,16.7
Mon, Jan 29 2007,0800,592,14.9,1273,11,1865,12.2
Mon, Jan 29 2007,0900,1186,8,1233,13.4,2419,10.7
Mon, Jan 29 2007,1000,795,14.6,947,17.4,1742,16.1
Mon, Jan 29 2007,1100,666,18,758,20.8,1424,19.5
Mon, Jan 29 2007,1200,667,17.5,648,19.6,1315,18.6
Mon, Jan 29 2007,1300,686,19.8,676,18.6,1362,19.2
Mon, Jan 29 2007,1400,693,21.1,726,16.8,1419,18.9
Mon, Jan 29 2007,1500,746,22,665,16.2,1411,19.3
Mon, Jan 29 2007,1600,934,17.3,776,12.4,1710,15.1
Mon, Jan 29 2007,1700,1162,11.5,812,10.8,1974,11.2
Mon, Jan 29 2007,1800,1437,8.8,974,6.9,2411,8
Mon, Jan 29 2007,1900,937,9.7,692,9.4,1629,9.6
Mon, Jan 29 2007,2000,616,12,503,15.1,1119,13.4
Mon, Jan 29 2007,2100,378,13.8,351,15.4,729,14.5
Mon, Jan 29 2007,2200,293,16.4,323,16.1,616,16.2
Mon, Jan 29 2007,2300,242,13.6,173,23.1,415,17.6
Mon, Jan 29 2007,2400,158,17.1,118,29.7,276,22.5
Tue, Jan 30 2007,0100,104,20.2,79,38,183,27.9
Tue, Jan 30 2007,0200,64,34.4,35,34.3,99,34.3
Tue, Jan 30 2007,0300,36,61.1,42,57.1,78,59
Tue, Jan 30 2007,0400,39,48.7,54,46.3,93,47.3
Tue, Jan 30 2007,0500,48,31.2,159,44,207,41.1
Tue, Jan 30 2007,0600,89,42.7,405,37.3,494,38.3
Tue, Jan 30 2007,0700,192,29.7,864,14.7,1056,17.4
Tue, Jan 30 2007,0800,640,14.7,1258,10.5,1898,11.9
Tue, Jan 30 2007,0900,1266,8.2,1182,12.6,2448,10.3
Tue, Jan 30 2007,1000,780,12.8,948,15.8,1728,14.5
Tue, Jan 30 2007,1100,754,20,774,18.3,1528,19.2
Tue, Jan 30 2007,1200,683,23,732,25.4,1415,24.2
Tue, Jan 30 2007,1300,626,23.2,684,18.7,1310,20.8
Tue, Jan 30 2007,1400,731,24.8,686,16.8,1417,20.9
Tue, Jan 30 2007,1500,789,19.6,714,16.2,1503,18
Tue, Jan 30 2007,1600,876,15.5,764,14.3,1640,14.9
Tue, Jan 30 2007,1700,1216,12.7,900,9.3,2116,11.2
Tue, Jan 30 2007,1800,1541,8.2,987,6.6,2528,7.6
Tue, Jan 30 2007,1900,1115,7.4,670,7.8,1785,7.6
Tue, Jan 30 2007,2000,672,13.5,471,15.5,1143,14.3
Tue, Jan 30 2007,2100,437,12.1,317,15.1,754,13.4
Tue, Jan 30 2007,2200,310,14.2,332,14.5,642,14.3
Tue, Jan 30 2007,2300,264,12.1,219,18.3,483,14.9
Tue, Jan 30 2007,2400,181,11,132,22,313,15.7
Wed, Jan 31 2007,0100,126,19,81,33.3,207,24.6
Wed, Jan 31 2007,0200,48,31.2,38,39.5,86,34.9
Wed, Jan 31 2007,0300,44,45.5,36,44.4,80,45
Wed, Jan 31 2007,0400,30,46.7,49,42.9,79,44.3
Wed, Jan 31 2007,0500,56,51.8,163,51.5,219,51.6
Wed, Jan 31 2007,0600,93,39.8,383,37.3,476,37.8
Wed, Jan 31 2007,0700,146,34.9,821,16.1,967,18.9
Wed, Jan 31 2007,0800,601,17.1,1308,10.6,1909,12.7
Wed, Jan 31 2007,0900,1219,10.7,1218,11.7,2437,11.2
Wed, Jan 31 2007,1000,744,11.4,920,17.8,1664,15
Wed, Jan 31 2007,1100,681,17.6,711,23.1,1392,20.4
Wed, Jan 31 2007,1200,702,21.2,762,20.9,1464,21
Wed, Jan 31 2007,1300,683,23.3,732,19.3,1415,21.2
Wed, Jan 31 2007,1400,768,22.9,657,15.4,1425,19.4
Wed, Jan 31 2007,1500,824,20.3,743,17.6,1567,19
Wed, Jan 31 2007,1600,941,16.8,848,11.9,1789,14.5
Wed, Jan 31 2007,1700,1316,12.1,915,10.1,2231,11.3
Wed, Jan 31 2007,1800,1616,7.6,943,7.7,2559,7.7
Wed, Jan 31 2007,1900,1005,7.3,743,9.6,1748,8.2
Wed, Jan 31 2007,2000,750,10,498,12,1248,10.8
