Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Wed, Jul 6 2011,1700,4600,3.8,3496,2.9,8096,3.4
Wed, Jul 6 2011,1800,5088,2.4,4223,1.8,9311,2.1
Wed, Jul 6 2011,1900,4235,1.4,4300,1.2,8535,1.3
Wed, Jul 6 2011,2000,2552,1.5,2817,1.3,5369,1.4
Wed, Jul 6 2011,2100,1895,1.4,1845,1.2,3740,1.3
Wed, Jul 6 2011,2200,1916,2.1,1475,1.3,3391,1.8
Wed, Jul 6 2011,2300,1123,1.1,1002,2.2,2125,1.6
Wed, Jul 6 2011,2400,634,3.3,630,1.7,1264,2.5
Thu, Jul 7 2011,0100,359,2.2,303,7.9,662,4.8
Thu, Jul 7 2011,0200,151,2.6,156,7.7,307,5.2
Thu, Jul 7 2011,0300,99,12.1,86,17.4,185,14.6
Thu, Jul 7 2011,0400,79,16.5,78,16.7,157,16.6
Thu, Jul 7 2011,0500,195,7.7,93,23.7,288,12.8
Thu, Jul 7 2011,0600,352,6.5,285,16.1,637,10.8
Thu, Jul 7 2011,0700,936,5.6,995,10.2,1931,7.9
Thu, Jul 7 2011,0800,2978,2.7,4032,4.5,7010,3.7
Thu, Jul 7 2011,0900,4413,2.1,5438,3.3,9851,2.8
Thu, Jul 7 2011,1000,3105,4.8,3708,5.2,6813,5
Thu, Jul 7 2011,1100,2472,6.2,2728,6.4,5200,6.3
Thu, Jul 7 2011,1200,2559,6.3,2808,6.7,5367,6.5
Thu, Jul 7 2011,1300,2764,5.7,2717,5.2,5481,5.5
Thu, Jul 7 2011,1400,2923,5.3,2963,5.7,5886,5.5
Thu, Jul 7 2011,1500,2880,5.3,3004,4.8,5884,5.1
Thu, Jul 7 2011,1600,3349,4.7,3051,4.9,6400,4.8
Thu, Jul 7 2011,1700,4445,4.2,3746,2.9,8191,3.6
Thu, Jul 7 2011,1800,5186,2.2,4668,1.9,9854,2.1
Thu, Jul 7 2011,1900,4313,1.9,4135,1.4,8448,1.7
Thu, Jul 7 2011,2000,2866,2.1,2755,1.5,5621,1.8
Thu, Jul 7 2011,2100,2190,2,1919,1.4,4109,1.7
Thu, Jul 7 2011,2200,2070,1.9,1581,1.4,3651,1.7
Thu, Jul 7 2011,2300,1241,3.1,1115,3,2356,3.1
Thu, Jul 7 2011,2400,806,2.5,634,2.1,1440,2.3
Fri, Jul 8 2011,0100,356,2.2,383,4.2,739,3.2
Fri, Jul 8 2011,0200,192,5.7,194,8.2,386,7
Fri, Jul 8 2011,0300,114,7.9,93,15.1,207,11.1
Fri, Jul 8 2011,0400,120,9.2,81,16,201,11.9
Fri, Jul 8 2011,0500,180,7.8,100,23,280,13.2
Fri, Jul 8 2011,0600,317,6.9,289,17.3,606,11.9
Fri, Jul 8 2011,0700,891,5.7,1055,10.7,1946,8.4
Fri, Jul 8 2011,0800,2723,3.3,3801,5.1,6524,4.4
Fri, Jul 8 2011,0900,4152,2.6,5101,4.3,9253,3.5
Fri, Jul 8 2011,1000,3067,5.1,3450,5.5,6517,5.3
Fri, Jul 8 2011,1100,2613,6.3,2722,5.9,5335,6.1
Fri, Jul 8 2011,1200,2788,6.1,2838,5.7,5626,5.9
Fri, Jul 8 2011,1300,3033,5.3,2972,5.1,6005,5.2
Fri, Jul 8 2011,1400,3305,4.8,3197,4.7,6502,4.7
Fri, Jul 8 2011,1500,3358,5.3,3306,4.1,6664,4.7
Fri, Jul 8 2011,1600,3910,4.5,3558,3.3,7468,3.9
Fri, Jul 8 2011,1700,4539,3.1,4096,2.3,8635,2.7
Fri, Jul 8 2011,1800,4807,2.2,4452,1.3,9259,1.8
Fri, Jul 8 2011,1900,3661,1.7,3574,1.4,7235,1.5
Fri, Jul 8 2011,2000,2598,1.8,2745,1.2,5343,1.5
Fri, Jul 8 2011,2100,1975,1.6,1845,2,3820,1.8
Fri, Jul 8 2011,2200,1531,2.7,1392,1.4,2923,2.1
Fri, Jul 8 2011,2300,1108,2.1,915,1.7,2023,1.9
Fri, Jul 8 2011,2400,662,1.8,652,2.5,1314,2.1
Sat, Jul 9 2011,0100,466,3.2,416,2.6,882,2.9
Sat, Jul 9 2011,0200,292,2.1,298,4.7,590,3.4
Sat, Jul 9 2011,0300,187,4.3,179,3.9,366,4.1
Sat, Jul 9 2011,0400,165,3,128,5.5,293,4.1
Sat, Jul 9 2011,0500,207,2.4,135,14.1,342,7
Sat, Jul 9 2011,0600,226,5.3,210,14.3,436,9.6
Sat, Jul 9 2011,0700,409,6.6,429,10.5,838,8.6
Sat, Jul 9 2011,0800,855,2.8,867,5,1722,3.9
Sat, Jul 9 2011,0900,1267,4.6,1417,5.1,2684,4.8
Sat, Jul 9 2011,1000,1815,4,2009,5.4,3824,4.7
Sat, Jul 9 2011,1100,2283,2.6,2344,3.6,4627,3.1
Sat, Jul 9 2011,1200,2699,2.3,2962,2.2,5661,2.3
Sat, Jul 9 2011,1300,1431,2.6,3261,1.8,4692,2.1
Sat, Jul 9 2011,1400,3072,2.1,3389,1.4,6461,1.8
Sat, Jul 9 2011,1500,2617,1.6,3252,1.5,5869,1.6
Sat, Jul 9 2011,1600,2743,1.7,3037,1,5780,1.4
Sat, Jul 9 2011,1700,2882,2,2714,1.4,5596,1.7
Sat, Jul 9 2011,1800,2850,1.8,2572,1.4,5422,1.6
Sat, Jul 9 2011,1900,2585,1.7,2293,1.2,4878,1.4
Sat, Jul 9 2011,2000,2127,1.1,1966,1.5,4093,1.3
Sat, Jul 9 2011,2100,1503,1,1535,1.7,3038,1.3
Sat, Jul 9 2011,2200,1059,0.9,1038,1.3,2097,1.1
Sat, Jul 9 2011,2300,801,1,750,2.3,1551,1.6
Sat, Jul 9 2011,2400,720,1.1,606,0.3,1326,0.8
Sun, Jul 10 2011,0100,531,1.1,499,2.2,1030,1.7
Sun, Jul 10 2011,0200,383,1.3,361,2.8,744,2
Sun, Jul 10 2011,0300,218,1.4,249,2,467,1.7
Sun, Jul 10 2011,0400,164,2.4,149,3.4,313,2.9
Sun, Jul 10 2011,0500,224,1.8,114,5.3,338,3
Sun, Jul 10 2011,0600,169,1.8,156,1.9,325,1.8
Sun, Jul 10 2011,0700,241,5,250,3.2,491,4.1
Sun, Jul 10 2011,0800,517,3.7,451,2.2,968,3
Sun, Jul 10 2011,0900,689,2.5,624,2.9,1313,2.7
Sun, Jul 10 2011,1000,937,2.5,1035,2.8,1972,2.6
Sun, Jul 10 2011,1100,1432,1.7,1555,2.1,2987,1.9
Sun, Jul 10 2011,1200,2051,1.1,2289,1.4,4340,1.2
Sun, Jul 10 2011,1300,2470,0.9,2832,0.9,5302,0.9
Sun, Jul 10 2011,1400,2751,0.7,3327,0.5,6078,0.6
Sun, Jul 10 2011,1500,2713,0.9,3403,1.2,6116,1.1
Sun, Jul 10 2011,1600,2722,1.2,2912,1.2,5634,1.2
Sun, Jul 10 2011,1700,2776,0.9,2727,0.8,5503,0.8
Sun, Jul 10 2011,1800,3246,0.9,2720,1.8,5966,1.3
Sun, Jul 10 2011,1900,3172,0.8,2400,1,5572,0.8
Sun, Jul 10 2011,2000,2438,1.4,2286,0.9,4724,1.1
Sun, Jul 10 2011,2100,2045,0.8,1956,1.1,4001,0.9
Sun, Jul 10 2011,2200,1522,1.2,1504,2.1,3026,1.6
Sun, Jul 10 2011,2300,1078,1.2,1060,0.8,2138,1
Sun, Jul 10 2011,2400,602,1.5,728,1.1,1330,1.3
Mon, Jul 11 2011,0100,350,4,449,2.4,799,3.1
Mon, Jul 11 2011,0200,170,2.4,323,4,493,3.4
Mon, Jul 11 2011,0300,87,5.7,170,7.1,257,6.6
Mon, Jul 11 2011,0400,85,10.6,106,19.8,191,15.7
Mon, Jul 11 2011,0500,184,2.7,115,14.8,299,7.4
Mon, Jul 11 2011,0600,390,6.4,284,14.1,674,9.6
Mon, Jul 11 2011,0700,918,4.5,1079,8.5,1997,6.7
Mon, Jul 11 2011,0800,2906,2.1,3954,3.7,6860,3
Mon, Jul 11 2011,0900,4387,2.3,5268,3.4,9655,2.9
Mon, Jul 11 2011,1000,2809,4.7,3430,4.3,6239,4.5
Mon, Jul 11 2011,1100,2366,5.8,2775,6.7,5141,6.3
Mon, Jul 11 2011,1200,2481,6.7,2729,6.8,5210,6.7
Mon, Jul 11 2011,1300,2627,6.3,2907,5.3,5534,5.7
Mon, Jul 11 2011,1400,2627,5.6,2878,4.9,5505,5.2
Mon, Jul 11 2011,1500,2929,5.8,2770,4.2,5699,5
Mon, Jul 11 2011,1600,3018,5.2,2852,4.2,5870,4.7
Mon, Jul 11 2011,1700,4323,3.5,3223,2.7,7546,3.2
Mon, Jul 11 2011,1800,5117,2.2,4483,1.7,9600,2
Mon, Jul 11 2011,1900,3886,2.2,3923,1.1,7809,1.7
Mon, Jul 11 2011,2000,2267,1.7,2354,1.4,4621,1.5
Mon, Jul 11 2011,2100,1704,2.2,1551,1.9,3255,2
Mon, Jul 11 2011,2200,1461,1.9,1280,1.4,2741,1.7
Mon, Jul 11 2011,2300,980,1.9,840,2.6,1820,2.3
Mon, Jul 11 2011,2400,520,3.1,547,2.7,1067,2.9
Tue, Jul 12 2011,0100,253,4,266,6,519,5
Tue, Jul 12 2011,0200,119,5.9,150,8,269,7.1
Tue, Jul 12 2011,0300,70,12.9,75,13.3,145,13.1
Tue, Jul 12 2011,0400,89,15.7,79,16.5,168,16.1
Tue, Jul 12 2011,0500,206,4.9,112,24.1,318,11.6
Tue, Jul 12 2011,0600,355,5.6,276,19.9,631,11.9
Tue, Jul 12 2011,0700,913,6.6,1074,10.7,1987,8.8
Tue, Jul 12 2011,0800,2859,2.3,3977,4.5,6836,3.6
Tue, Jul 12 2011,0900,4491,2.2,5460,3.2,9951,2.8
Tue, Jul 12 2011,1000,3017,4.7,3578,5.3,6595,5
Tue, Jul 12 2011,1100,2450,6.9,2809,6.3,5259,6.6
Tue, Jul 12 2011,1200,2472,5.9,2745,5.5,5217,5.7
Tue, Jul 12 2011,1300,2588,6.1,2668,5.2,5256,5.7
Tue, Jul 12 2011,1400,2636,5.5,2808,4.8,5444,5.1
Tue, Jul 12 2011,1500,2925,6.3,2861,4.5,5786,5.4
Tue, Jul 12 2011,1600,3028,5.2,2965,4.4,5993,4.8
Tue, Jul 12 2011,1700,4383,3.5,3528,2.7,7911,3.2
Tue, Jul 12 2011,1800,5261,2.3,4684,1.3,9945,1.9
Tue, Jul 12 2011,1900,4275,1.9,4023,1.8,8298,1.9
Tue, Jul 12 2011,2000,2643,1.4,2483,1.5,5126,1.4
Tue, Jul 12 2011,2100,1889,1.8,1606,1.9,3495,1.9
Tue, Jul 12 2011,2200,1688,1.7,1302,2.4,2990,2
Tue, Jul 12 2011,2300,1167,2.4,1165,1.5,2332,2
Tue, Jul 12 2011,2400,704,2.4,628,3.2,1332,2.8
Wed, Jul 13 2011,0100,341,4.1,311,5.8,652,4.9
Wed, Jul 13 2011,0200,161,6.2,148,8.8,309,7.4
Wed, Jul 13 2011,0300,89,10.1,85,12.9,174,11.5
Wed, Jul 13 2011,0400,85,9.4,70,20,155,14.2
Wed, Jul 13 2011,0500,214,5.6,106,17.9,320,9.7
Wed, Jul 13 2011,0600,331,4.2,284,16.5,615,9.9
Wed, Jul 13 2011,0700,970,5.9,1053,10.7,2023,8.4
Wed, Jul 13 2011,0800,2902,2.6,4023,4.6,6925,3.8
Wed, Jul 13 2011,0900,4614,1.8,5373,4.2,9987,3.1
Wed, Jul 13 2011,1000,3050,5.4,3606,5.1,6656,5.3
Wed, Jul 13 2011,1100,2498,6.1,2906,5.8,5404,5.9
Wed, Jul 13 2011,1200,2559,7.8,3015,5.8,5574,6.7
Wed, Jul 13 2011,1300,2697,5.3,3003,5.9,5700,5.6
Wed, Jul 13 2011,1400,2755,5.7,3078,4.5,5833,5.1
Wed, Jul 13 2011,1500,2899,6.3,3090,5.5,5989,5.9
Wed, Jul 13 2011,1600,3219,5.4,2967,4.3,6186,4.8
Wed, Jul 13 2011,1700,4635,3.2,3668,3.2,8303,3.2
Wed, Jul 13 2011,1800,5327,2.3,4721,1.7,10048,2.1
Wed, Jul 13 2011,1900,4436,1.5,3940,1.8,8376,1.6
Wed, Jul 13 2011,2000,2759,1.4,2659,1.7,5418,1.6
Wed, Jul 13 2011,2100,2074,1.7,1880,1.8,3954,1.8
Wed, Jul 13 2011,2200,1940,1.4,1441,1.7,3381,1.6
Wed, Jul 13 2011,2300,1403,1.7,1108,0.9,2511,1.4
Wed, Jul 13 2011,2400,832,2.5,679,2.4,1511,2.4
Thu, Jul 14 2011,0100,390,2.6,301,4.7,691,3.5
Thu, Jul 14 2011,0200,177,5.6,158,7,335,6.3
Thu, Jul 14 2011,0300,100,10,69,17.4,169,13
Thu, Jul 14 2011,0400,84,10.7,65,21.5,149,15.4
Thu, Jul 14 2011,0500,181,6.1,112,17.9,293,10.6
Thu, Jul 14 2011,0600,342,4.4,328,15.9,670,10
Thu, Jul 14 2011,0700,990,5.3,1062,10.4,2052,7.9
Thu, Jul 14 2011,0800,2914,2.8,3932,4.3,6846,3.7
Thu, Jul 14 2011,0900,4490,2.4,5433,3.5,9923,3
Thu, Jul 14 2011,1000,2930,5.2,3652,5.1,6582,5.2
Thu, Jul 14 2011,1100,2625,5.6,2830,6,5455,5.8
Thu, Jul 14 2011,1200,2559,5.9,2868,6.2,5427,6.1
Thu, Jul 14 2011,1300,2662,5.7,3043,5,5705,5.3
Thu, Jul 14 2011,1400,2944,4.9,2963,5.7,5907,5.3
Thu, Jul 14 2011,1500,3039,5.3,3103,5.8,6142,5.6
Thu, Jul 14 2011,1600,3217,5,3002,4,6219,4.5
Thu, Jul 14 2011,1700,4499,3.4,3768,3.3,8267,3.3
Thu, Jul 14 2011,1800,5419,2.3,4757,1.6,10176,1.9
Thu, Jul 14 2011,1900,4278,2.1,4031,1.6,8309,1.9
Thu, Jul 14 2011,2000,2781,2.8,2858,1.6,5639,2.2
Thu, Jul 14 2011,2100,2081,2.3,1869,2.1,3950,2.2
Thu, Jul 14 2011,2200,2131,2.5,1447,2,3578,2.3
Thu, Jul 14 2011,2300,1405,2.8,1007,2.4,2412,2.7
Thu, Jul 14 2011,2400,860,2.8,646,3.1,1506,2.9
Fri, Jul 15 2011,0100,453,3.1,351,4.8,804,3.9
Fri, Jul 15 2011,0200,219,3.7,158,3.8,377,3.7
Fri, Jul 15 2011,0300,157,2.5,133,7.5,290,4.8
Fri, Jul 15 2011,0400,136,8.1,98,23.5,234,14.5
Fri, Jul 15 2011,0500,189,6.3,99,22.2,288,11.8
Fri, Jul 15 2011,0600,312,7.1,281,20.3,593,13.3
Fri, Jul 15 2011,0700,863,5.7,1023,9.9,1886,8
Fri, Jul 15 2011,0800,2692,3,3642,4.4,6334,3.8
Fri, Jul 15 2011,0900,4155,2.5,5124,3.9,9279,3.3
Fri, Jul 15 2011,1000,2947,5.4,3536,5.1,6483,5.2
Fri, Jul 15 2011,1100,2595,5.6,2795,6.1,5390,5.8
Fri, Jul 15 2011,1200,2808,6.7,2888,5.6,5696,6.2
Fri, Jul 15 2011,1300,3203,5.4,2972,5.6,6175,5.5
Fri, Jul 15 2011,1400,3410,4.4,3218,5.9,6628,5.1
Fri, Jul 15 2011,1500,3399,5.3,3063,5.3,6462,5.3
Fri, Jul 15 2011,1600,3847,4.4,3365,4.8,7212,4.6
Fri, Jul 15 2011,1700,4812,3.2,3988,2.4,8800,2.8
Fri, Jul 15 2011,1800,5008,1.8,4419,1.7,9427,1.8
Fri, Jul 15 2011,1900,3812,1.6,3572,1.8,7384,1.7
Fri, Jul 15 2011,2000,2640,1.6,2646,1.5,5286,1.6
Fri, Jul 15 2011,2100,1982,1.8,1931,1.9,3913,1.8
Fri, Jul 15 2011,2200,1519,2,1381,0.9,2900,1.5
Fri, Jul 15 2011,2300,1058,2.3,871,1,1929,1.7
Fri, Jul 15 2011,2400,748,1.2,603,2.5,1351,1.8
Sat, Jul 16 2011,0100,476,2.9,358,3.4,834,3.1
Sat, Jul 16 2011,0200,260,1.5,270,4.8,530,3.2
Sat, Jul 16 2011,0300,179,4.5,154,4.5,333,4.5
Sat, Jul 16 2011,0400,158,7.6,123,8.1,281,7.8
Sat, Jul 16 2011,0500,200,3,195,8.2,395,5.6
Sat, Jul 16 2011,0600,253,5.5,262,11.5,515,8.5
