Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Tue, Jan 24 2012,1700,4631,4,4598,3.3,9229,3.6
Tue, Jan 24 2012,1800,6161,3.1,4806,1.8,10967,2.5
Tue, Jan 24 2012,1900,4950,2.7,3991,1.2,8941,2
Tue, Jan 24 2012,2000,2837,2,2609,1.5,5446,1.8
Tue, Jan 24 2012,2100,1741,2.6,1771,1.5,3512,2.1
Tue, Jan 24 2012,2200,1389,1.5,1422,1.5,2811,1.5
Tue, Jan 24 2012,2300,1011,2.5,1028,3.3,2039,2.9
Tue, Jan 24 2012,2400,598,3,590,2.5,1188,2.8
Wed, Jan 25 2012,0100,307,4.9,292,6.2,599,5.5
Wed, Jan 25 2012,0200,129,14,147,8.8,276,11.2
Wed, Jan 25 2012,0300,76,11.8,101,13.9,177,13
Wed, Jan 25 2012,0400,72,22.2,104,10.6,176,15.3
Wed, Jan 25 2012,0500,102,23.5,192,6.8,294,12.6
Wed, Jan 25 2012,0600,329,19.8,452,5.1,781,11.3
Wed, Jan 25 2012,0700,1070,8.2,1202,4.8,2272,6.4
Wed, Jan 25 2012,0800,4366,5.1,4182,2.3,8548,3.7
Wed, Jan 25 2012,0900,5043,4.8,6438,1.8,11481,3.1
Wed, Jan 25 2012,1000,4499,5.1,4024,3.4,8523,4.3
Wed, Jan 25 2012,1100,2959,6.3,2873,5,5832,5.7
Wed, Jan 25 2012,1200,2792,6.9,2781,6.1,5573,6.5
Wed, Jan 25 2012,1300,2926,6,2980,6.3,5906,6.2
Wed, Jan 25 2012,1400,3271,5.5,3185,5.5,6456,5.5
Wed, Jan 25 2012,1500,3429,5.4,3247,5.7,6676,5.5
Wed, Jan 25 2012,1600,3543,4.5,3491,6,7034,5.3
Wed, Jan 25 2012,1700,4644,3.7,4560,3.2,9204,3.5
Wed, Jan 25 2012,1800,5964,3.4,4825,2.2,10789,2.9
Wed, Jan 25 2012,1900,4882,2.6,3983,1.3,8865,2
Wed, Jan 25 2012,2000,2915,2.1,2732,1.6,5647,1.8
Wed, Jan 25 2012,2100,1813,1.8,1760,1.5,3573,1.7
Wed, Jan 25 2012,2200,1438,1.6,1436,1.5,2874,1.5
Wed, Jan 25 2012,2300,1070,1.9,1051,1.8,2121,1.8
Wed, Jan 25 2012,2400,610,3.6,571,3.5,1181,3.6
Thu, Jan 26 2012,0100,338,7.1,320,4.4,658,5.8
Thu, Jan 26 2012,0200,149,13.4,135,13.3,284,13.4
Thu, Jan 26 2012,0300,84,19,128,14.8,212,16.5
Thu, Jan 26 2012,0400,82,28,114,16.7,196,21.4
Thu, Jan 26 2012,0500,141,19.9,230,9.1,371,13.2
Thu, Jan 26 2012,0600,323,16.7,434,5.5,757,10.3
Thu, Jan 26 2012,0700,1032,8.5,1240,5,2272,6.6
Thu, Jan 26 2012,0800,4548,5.2,4072,2.1,8620,3.7
Thu, Jan 26 2012,0900,5065,5.1,6256,1.6,11321,3.2
Thu, Jan 26 2012,1000,4430,6.5,4212,3.4,8642,5
Thu, Jan 26 2012,1100,2973,6.4,2953,4.7,5926,5.5
Thu, Jan 26 2012,1200,2875,5.7,2771,6.1,5646,5.9
Thu, Jan 26 2012,1300,2879,6.1,2919,7.2,5798,6.7
Thu, Jan 26 2012,1400,3207,5.6,3136,5.8,6343,5.7
Thu, Jan 26 2012,1500,3236,4.7,3159,5.7,6395,5.2
Thu, Jan 26 2012,1600,3513,4.9,3575,5.7,7088,5.3
Thu, Jan 26 2012,1700,4785,3.1,4689,3,9474,3.1
Thu, Jan 26 2012,1800,6227,3,4998,2.3,11225,2.7
Thu, Jan 26 2012,1900,4918,2.3,4029,1.5,8947,1.9
Thu, Jan 26 2012,2000,3091,2,2859,1.5,5950,1.7
Thu, Jan 26 2012,2100,2012,2,2070,1.4,4082,1.7
Thu, Jan 26 2012,2200,1567,1.7,1646,1,3213,1.4
Thu, Jan 26 2012,2300,1153,2.1,1036,3.3,2189,2.6
Thu, Jan 26 2012,2400,679,3.2,603,4.1,1282,3.7
Fri, Jan 27 2012,0100,350,4.3,346,4,696,4.2
Fri, Jan 27 2012,0200,154,10.4,173,7.5,327,8.9
Fri, Jan 27 2012,0300,89,13.5,115,9.6,204,11.3
Fri, Jan 27 2012,0400,75,18.7,125,11.2,200,14
Fri, Jan 27 2012,0500,122,25.4,248,8.1,370,13.8
Fri, Jan 27 2012,0600,338,19.8,441,5,779,11.4
Fri, Jan 27 2012,0700,1053,11.1,1181,5.2,2234,8
Fri, Jan 27 2012,0800,4349,4.9,3896,2.3,8245,3.7
Fri, Jan 27 2012,0900,5256,5,6204,1.7,11460,3.2
Fri, Jan 27 2012,1000,3792,5.7,3891,4,7683,4.8
Fri, Jan 27 2012,1100,2909,6.8,2930,5.5,5839,6.1
Fri, Jan 27 2012,1200,2987,6.3,3052,7.4,6039,6.8
Fri, Jan 27 2012,1300,3379,6.1,3429,5.4,6808,5.7
Fri, Jan 27 2012,1400,3636,5.1,3752,5.3,7388,5.2
Fri, Jan 27 2012,1500,3760,4.7,3922,4.4,7682,4.6
Fri, Jan 27 2012,1600,4196,3.8,4680,3.7,8876,3.8
Fri, Jan 27 2012,1700,5082,3.6,4554,3.1,9636,3.4
Fri, Jan 27 2012,1800,5544,2.9,4070,2.4,9614,2.7
Fri, Jan 27 2012,1900,4356,2.4,4247,1.2,8603,1.8
Fri, Jan 27 2012,2000,2981,1.9,2995,1.3,5976,1.6
Fri, Jan 27 2012,2100,2049,2.1,2045,1.1,4094,1.6
Fri, Jan 27 2012,2200,1416,2.5,1605,2,3021,2.3
Fri, Jan 27 2012,2300,1040,2.4,984,2.8,2024,2.6
Fri, Jan 27 2012,2400,759,2.6,679,2.8,1438,2.7
Sat, Jan 28 2012,0100,473,3.6,486,3.5,959,3.5
Sat, Jan 28 2012,0200,311,4.5,334,4.8,645,4.7
Sat, Jan 28 2012,0300,216,5.1,218,6,434,5.5
Sat, Jan 28 2012,0400,150,13.3,179,4.5,329,8.5
Sat, Jan 28 2012,0500,135,14.1,255,5.9,390,8.7
Sat, Jan 28 2012,0600,232,18.1,301,6.6,533,11.6
Sat, Jan 28 2012,0700,403,7.4,462,3.5,865,5.3
Sat, Jan 28 2012,0800,832,6.6,857,2.9,1689,4.7
Sat, Jan 28 2012,0900,1542,3.4,1503,3.1,3045,3.3
Sat, Jan 28 2012,1000,2531,3,2507,2.5,5038,2.8
Sat, Jan 28 2012,1100,2736,2.6,2981,2,5717,2.3
Sat, Jan 28 2012,1200,3289,2.6,3125,1.9,6414,2.3
Sat, Jan 28 2012,1300,3921,2.9,3728,1,7649,2
Sat, Jan 28 2012,1400,3688,2.2,3566,1.2,7254,1.7
Sat, Jan 28 2012,1500,3369,1.3,3305,1.2,6674,1.3
Sat, Jan 28 2012,1600,3459,2.1,3454,1.3,6913,1.7
Sat, Jan 28 2012,1700,3387,1.3,3693,1.3,7080,1.3
Sat, Jan 28 2012,1800,3117,1.8,3512,1.3,6629,1.6
Sat, Jan 28 2012,1900,2751,1.5,2757,0.7,5508,1.1
Sat, Jan 28 2012,2000,2249,1,2035,0.7,4284,0.9
Sat, Jan 28 2012,2100,1626,1.2,1635,1.3,3261,1.3
Sat, Jan 28 2012,2200,989,1.5,974,1.8,1963,1.7
Sat, Jan 28 2012,2300,763,1.2,804,1.4,1567,1.3
Sat, Jan 28 2012,2400,632,1.1,602,1.2,1234,1.1
Sun, Jan 29 2012,0100,582,2.1,573,1,1155,1.6
Sun, Jan 29 2012,0200,388,1.8,387,1.8,775,1.8
Sun, Jan 29 2012,0300,226,3.1,279,3.6,505,3.4
Sun, Jan 29 2012,0400,149,4.7,203,1.5,352,2.8
Sun, Jan 29 2012,0500,126,3.2,218,2.3,344,2.6
Sun, Jan 29 2012,0600,146,2.1,208,5.3,354,4
Sun, Jan 29 2012,0700,213,6.6,280,2.5,493,4.3
Sun, Jan 29 2012,0800,404,1.2,455,2.4,859,1.9
Sun, Jan 29 2012,0900,671,3.1,673,2.4,1344,2.8
Sun, Jan 29 2012,1000,1306,2.4,995,1.8,2301,2.1
Sun, Jan 29 2012,1100,1741,1.7,1576,0.9,3317,1.3
Sun, Jan 29 2012,1200,2406,1.4,2071,0.5,4477,1
Sun, Jan 29 2012,1300,3084,1.7,2681,1,5765,1.4
Sun, Jan 29 2012,1400,3354,1.3,3418,0.4,6772,0.9
Sun, Jan 29 2012,1500,3340,1.6,3383,0.5,6723,1
Sun, Jan 29 2012,1600,3322,1.6,3461,0.7,6783,1.1
Sun, Jan 29 2012,1700,3333,1.6,3649,1.3,6982,1.4
Sun, Jan 29 2012,1800,3309,2.1,3152,1,6461,1.5
Sun, Jan 29 2012,1900,3022,1.7,2741,0.6,5763,1.2
Sun, Jan 29 2012,2000,2665,1.4,2204,1,4869,1.2
Sun, Jan 29 2012,2100,2148,1.7,1691,0.8,3839,1.3
Sun, Jan 29 2012,2200,1774,1.8,1169,2.5,2943,2.1
Sun, Jan 29 2012,2300,1113,1.3,671,2.1,1784,1.6
Sun, Jan 29 2012,2400,695,2.4,441,2,1136,2.3
Mon, Jan 30 2012,0100,364,4.4,265,4.2,629,4.3
Mon, Jan 30 2012,0200,144,2.8,139,2.9,283,2.8
Mon, Jan 30 2012,0300,75,21.3,88,11.4,163,16
Mon, Jan 30 2012,0400,61,16.4,80,11.2,141,13.5
Mon, Jan 30 2012,0500,107,18.7,197,8.6,304,12.2
Mon, Jan 30 2012,0600,311,13.5,473,5.3,784,8.5
Mon, Jan 30 2012,0700,1139,8,1284,3.7,2423,5.7
Mon, Jan 30 2012,0800,4520,4.3,3923,1.7,8443,3.1
Mon, Jan 30 2012,0900,5205,4.2,6117,1.1,11322,2.5
Mon, Jan 30 2012,1000,4091,5.5,3987,3.3,8078,4.4
Mon, Jan 30 2012,1100,2825,6.4,3009,5.9,5834,6.2
Mon, Jan 30 2012,1200,2628,7.4,2628,6,5256,6.7
Mon, Jan 30 2012,1300,2805,6,2793,6.9,5598,6.4
Mon, Jan 30 2012,1400,3104,5.5,2857,5,5961,5.3
Mon, Jan 30 2012,1500,3048,5.2,3050,5.9,6098,5.6
Mon, Jan 30 2012,1600,3311,4.9,3296,5.2,6607,5.1
Mon, Jan 30 2012,1700,4404,3.1,4404,3.4,8808,3.2
Mon, Jan 30 2012,1800,5908,3.2,4663,2.1,10571,2.7
Mon, Jan 30 2012,1900,4576,2.5,3732,1.1,8308,1.9
Mon, Jan 30 2012,2000,2512,1.8,2271,1.7,4783,1.7
Mon, Jan 30 2012,2100,1692,2.5,1553,1.5,3245,2
Mon, Jan 30 2012,2200,1196,1.8,1338,1.6,2534,1.7
Mon, Jan 30 2012,2300,933,1.9,847,1.8,1780,1.9
Mon, Jan 30 2012,2400,542,2,446,4,988,2.9
