Day of Week,Date,Hour ending,Hourly volume Northbound,HCV % Northbound,Hourly volume Southbound,HCV % Southbound,Total volume,Total % HCV
Sat, Jan 6 2007,1800,2608,2,2473,1.5,5081,1.8
Sat, Jan 6 2007,1900,2468,2.7,2384,1.7,4852,2.2
Sat, Jan 6 2007,2000,2018,2.2,1975,2.1,3993,2.1
Sat, Jan 6 2007,2100,1569,2.5,1605,1.8,3174,2.1
Sat, Jan 6 2007,2200,1206,2.4,1193,2.8,2399,2.6
Sat, Jan 6 2007,2300,884,2.5,1151,1.3,2035,1.8
Sat, Jan 6 2007,2400,709,1.7,1093,2.3,1802,2.1
Sun, Jan 7 2007,0100,551,2.9,726,2.6,1277,2.7
Sun, Jan 7 2007,0200,502,3,589,2.5,1091,2.7
Sun, Jan 7 2007,0300,336,4.2,369,6,705,5.1
Sun, Jan 7 2007,0400,319,6.9,268,5.6,587,6.3
Sun, Jan 7 2007,0500,605,2.1,317,5.7,922,3.4
Sun, Jan 7 2007,0600,556,2.3,433,3.2,989,2.7
Sun, Jan 7 2007,0700,535,1.3,518,6.8,1053,4
Sun, Jan 7 2007,0800,758,2.9,541,3.5,1299,3.2
Sun, Jan 7 2007,0900,869,4,773,2.6,1642,3.3
Sun, Jan 7 2007,1000,1266,2.6,1007,3.4,2273,2.9
Sun, Jan 7 2007,1100,1619,2.2,1456,2.7,3075,2.4
Sun, Jan 7 2007,1200,2037,1.8,1997,2.1,4034,1.9
Sun, Jan 7 2007,1300,2673,1.3,2653,1.2,5326,1.2
Sun, Jan 7 2007,1400,3162,0.8,3112,1.1,6274,1
Sun, Jan 7 2007,1500,3215,1.1,3217,0.9,6432,1
Sun, Jan 7 2007,1600,3022,1.1,3010,1.1,6032,1.1
Sun, Jan 7 2007,1700,3025,1.2,2843,1.5,5868,1.3
Sun, Jan 7 2007,1800,2950,1.5,2490,1.3,5440,1.4
Sun, Jan 7 2007,1900,2620,1.7,2591,3.2,5211,2.5
Sun, Jan 7 2007,2000,2327,2,2264,2.6,4591,2.3
Sun, Jan 7 2007,2100,1892,2.1,2002,2,3894,2.1
Sun, Jan 7 2007,2200,1544,3,1562,3.5,3106,3.3
Sun, Jan 7 2007,2300,1100,2.5,1391,4.4,2491,3.5
Sun, Jan 7 2007,2400,761,3.4,1097,2.6,1858,3
Mon, Jan 8 2007,0100,413,7,636,8.6,1049,8
Mon, Jan 8 2007,0200,187,12.3,313,12.5,500,12.4
Mon, Jan 8 2007,0300,127,26,189,22.2,316,23.7
Mon, Jan 8 2007,0400,174,16.7,134,30.6,308,22.7
Mon, Jan 8 2007,0500,531,7.9,275,26.2,806,14.1
Mon, Jan 8 2007,0600,1028,11.1,802,19.3,1830,14.7
Mon, Jan 8 2007,0700,2473,9.7,2644,13.1,5117,11.5
Mon, Jan 8 2007,0800,3624,6.8,2619,10.6,6243,8.4
Mon, Jan 8 2007,0900,3075,9.1,2507,11,5582,9.9
Mon, Jan 8 2007,1000,2866,12.6,2783,13.4,5649,13
Mon, Jan 8 2007,1100,2577,15.5,2486,16.5,5063,16
Mon, Jan 8 2007,1200,2464,18.8,2584,16.4,5048,17.6
Mon, Jan 8 2007,1300,2707,18.1,2636,17.5,5343,17.8
Mon, Jan 8 2007,1400,2806,15.2,2742,14.2,5548,14.7
Mon, Jan 8 2007,1500,2829,14.8,2754,14,5583,14.4
Mon, Jan 8 2007,1600,3196,12.4,2979,10.2,6175,11.3
Mon, Jan 8 2007,1700,3518,7.9,3173,7.2,6691,7.6
Mon, Jan 8 2007,1800,3485,6.7,2917,5.5,6402,6.1
Mon, Jan 8 2007,1900,2732,7,2360,6.4,5092,6.7
Mon, Jan 8 2007,2000,2081,6.1,1926,6.5,4007,6.3
Mon, Jan 8 2007,2100,1541,7,1419,6.8,2960,6.9
Mon, Jan 8 2007,2200,1211,6.3,1263,5.5,2474,5.9
Mon, Jan 8 2007,2300,946,7.7,1316,6.6,2262,7.1
Mon, Jan 8 2007,2400,622,6.8,949,6,1571,6.3
Tue, Jan 9 2007,0100,354,16.1,511,10.8,865,12.9
Tue, Jan 9 2007,0200,172,19.2,263,15.6,435,17
Tue, Jan 9 2007,0300,128,29.7,138,35.5,266,32.7
Tue, Jan 9 2007,0400,203,17.7,153,35.9,356,25.6
Tue, Jan 9 2007,0500,531,11.3,275,29.1,806,17.4
Tue, Jan 9 2007,0600,1030,11.7,709,23.8,1739,16.6
Tue, Jan 9 2007,0700,2349,11.7,2475,16.2,4824,14
Tue, Jan 9 2007,0800,3564,7.3,2545,11.1,6109,8.9
Tue, Jan 9 2007,0900,3293,9.1,2855,11.8,6148,10.4
Tue, Jan 9 2007,1000,3025,13.1,2755,14.4,5780,13.7
Tue, Jan 9 2007,1100,2744,15.9,2511,15.2,5255,15.6
Tue, Jan 9 2007,1200,2677,18.1,2477,16.8,5154,17.4
Tue, Jan 9 2007,1300,2728,17.9,2841,15.8,5569,16.8
Tue, Jan 9 2007,1400,2843,14.6,2652,15,5495,14.8
Tue, Jan 9 2007,1500,2854,14.7,2814,13.1,5668,13.9
Tue, Jan 9 2007,1600,3191,12.2,3023,10.8,6214,11.5
Tue, Jan 9 2007,1700,3739,8,3452,7.1,7191,7.6
Tue, Jan 9 2007,1800,3520,6.7,2966,7.2,6486,6.9
Tue, Jan 9 2007,1900,3128,6.7,2462,5.7,5590,6.3
Tue, Jan 9 2007,2000,2288,6.1,2157,5.8,4445,6
Tue, Jan 9 2007,2100,1514,7.3,1622,6.3,3136,6.8
Tue, Jan 9 2007,2200,1391,6.7,1346,6.4,2737,6.5
Tue, Jan 9 2007,2300,984,6.1,1361,5.8,2345,5.9
Tue, Jan 9 2007,2400,576,9.2,1023,6.5,1599,7.5
Wed, Jan 10 2007,0100,292,15.4,421,13.8,713,14.4
Wed, Jan 10 2007,0200,133,24.8,252,21,385,22.3
Wed, Jan 10 2007,0300,131,25.2,159,27.7,290,26.6
Wed, Jan 10 2007,0400,167,26.9,166,39.8,333,33.3
Wed, Jan 10 2007,0500,460,9.3,248,24.6,708,14.7
Wed, Jan 10 2007,0600,996,12.7,663,26.5,1659,18.2
Wed, Jan 10 2007,0700,2417,12.6,2640,15.9,5057,14.4
Wed, Jan 10 2007,0800,3664,7.1,2829,10.5,6493,8.6
Wed, Jan 10 2007,0900,3249,10.3,2441,11.9,5690,11
Wed, Jan 10 2007,1000,3113,12.8,2682,14.6,5795,13.6
Wed, Jan 10 2007,1100,2843,15.6,2739,15.1,5582,15.3
Wed, Jan 10 2007,1200,2695,17.5,2626,15.8,5321,16.7
Wed, Jan 10 2007,1300,2774,16,2775,15.6,5549,15.8
Wed, Jan 10 2007,1400,2932,14.3,2756,14.1,5688,14.2
Wed, Jan 10 2007,1500,2965,14.5,2788,12.9,5753,13.7
Wed, Jan 10 2007,1600,3339,11.9,2857,12.4,6196,12.1
Wed, Jan 10 2007,1700,3812,7.3,3082,8.9,6894,8
Wed, Jan 10 2007,1800,3469,6.7,3074,6.7,6543,6.7
Wed, Jan 10 2007,1900,3157,5.9,2477,9.5,5634,7.5
Wed, Jan 10 2007,2000,2475,7.2,2314,5.1,4789,6.2
Wed, Jan 10 2007,2100,1866,6.2,1816,5.9,3682,6.1
Wed, Jan 10 2007,2200,1530,6.4,1457,6,2987,6.2
Wed, Jan 10 2007,2300,1194,7,1461,5.9,2655,6.4
Wed, Jan 10 2007,2400,656,7,1077,7.7,1733,7.4
Thu, Jan 11 2007,0100,368,13.3,374,16.6,742,15
Thu, Jan 11 2007,0200,194,19.1,302,16.6,496,17.5
Thu, Jan 11 2007,0300,146,28.1,211,22.3,357,24.6
Thu, Jan 11 2007,0400,234,19.2,186,32.3,420,25
Thu, Jan 11 2007,0500,579,11.6,289,27.3,868,16.8
Thu, Jan 11 2007,0600,1021,13.3,716,27.4,1737,19.1
Thu, Jan 11 2007,0700,2399,12.6,2467,15.1,4866,13.9
Thu, Jan 11 2007,0800,3633,6.2,2697,11.4,6330,8.4
Thu, Jan 11 2007,0900,3245,9.9,2807,11.6,6052,10.7
Thu, Jan 11 2007,1000,2993,12.6,2713,15.2,5706,13.8
Thu, Jan 11 2007,1100,2775,17,2624,14.7,5399,15.9
Thu, Jan 11 2007,1200,2719,17.7,2535,18.9,5254,18.2
Thu, Jan 11 2007,1300,2897,17.3,2098,20,4995,18.4
Thu, Jan 11 2007,1400,3024,14.6,2229,18.9,5253,16.4
Thu, Jan 11 2007,1500,3062,14.7,2689,15.4,5751,15
Thu, Jan 11 2007,1600,3441,10.1,3091,10.1,6532,10.1
Thu, Jan 11 2007,1700,3784,7.7,3440,7.1,7224,7.4
Thu, Jan 11 2007,1800,3449,6.1,3152,7,6601,6.5
Thu, Jan 11 2007,1900,3149,6.3,2488,7.4,5637,6.8
Thu, Jan 11 2007,2000,2509,6.1,2439,5.6,4948,5.9
Thu, Jan 11 2007,2100,1926,5.4,1903,5.6,3829,5.5
Thu, Jan 11 2007,2200,1598,5.1,1569,6.4,3167,5.8
Thu, Jan 11 2007,2300,1157,6.5,1463,5.9,2620,6.1
Thu, Jan 11 2007,2400,702,6.6,1144,6.4,1846,6.4
Fri, Jan 12 2007,0100,374,12.8,774,8.3,1148,9.8
Fri, Jan 12 2007,0200,213,20.2,340,14.1,553,16.5
Fri, Jan 12 2007,0300,145,24.1,169,29,314,26.8
Fri, Jan 12 2007,0400,201,18.4,187,34.2,388,26
Fri, Jan 12 2007,0500,613,9.3,243,25.9,856,14
Fri, Jan 12 2007,0600,1044,11.7,756,26.9,1800,18.1
Fri, Jan 12 2007,0700,2497,12.1,2506,16.6,5003,14.3
Fri, Jan 12 2007,0800,3680,7.6,2729,11.8,6409,9.4
Fri, Jan 12 2007,0900,2956,9.7,2013,13.1,4969,11.1
Fri, Jan 12 2007,1000,2733,11.6,1672,15.1,4405,12.9
Fri, Jan 12 2007,1100,2739,14.5,1738,17,4477,15.5
Fri, Jan 12 2007,1200,2762,16.5,2466,15.7,5228,16.1
Fri, Jan 12 2007,1300,2951,16.2,2895,13.1,5846,14.7
Fri, Jan 12 2007,1400,3150,12.9,2972,11.8,6122,12.4
Fri, Jan 12 2007,1500,3451,11.2,3126,10.1,6577,10.7
Fri, Jan 12 2007,1600,3619,9.8,2737,11.8,6356,10.7
Fri, Jan 12 2007,1700,3710,7.4,2688,12.1,6398,9.4
Fri, Jan 12 2007,1800,3445,5.9,3019,6,6464,5.9
Fri, Jan 12 2007,1900,3296,5.7,2669,4,5965,4.9
Fri, Jan 12 2007,2000,2792,5.7,2644,3.1,5436,4.5
Fri, Jan 12 2007,2100,2115,4.7,1893,4.3,4008,4.5
Fri, Jan 12 2007,2200,1623,5.1,1705,4.9,3328,5
Fri, Jan 12 2007,2300,1231,5.6,1455,4.8,2686,5.2
Fri, Jan 12 2007,2400,822,6.2,1173,4.1,1995,5
Sat, Jan 13 2007,0100,510,7.6,719,7.1,1229,7.3
Sat, Jan 13 2007,0200,401,10.7,456,10.1,857,10.4
Sat, Jan 13 2007,0300,240,12.1,350,11.4,590,11.7
Sat, Jan 13 2007,0400,327,9.2,235,16.6,562,12.3
Sat, Jan 13 2007,0500,804,5.1,340,7.4,1144,5.8
Sat, Jan 13 2007,0600,877,5.8,540,11.1,1417,7.8
Sat, Jan 13 2007,0700,1008,11.8,815,16.2,1823,13.8
Sat, Jan 13 2007,0800,1632,7.6,1055,10.3,2687,8.7
Sat, Jan 13 2007,0900,1685,8,1586,9.8,3271,8.8
Sat, Jan 13 2007,1000,2216,7.3,2020,7.6,4236,7.5
Sat, Jan 13 2007,1100,2537,6,2307,6.6,4844,6.3
Sat, Jan 13 2007,1200,2777,5.3,2899,5.4,5676,5.3
Sat, Jan 13 2007,1300,3141,3.8,3107,3.9,6248,3.9
Sat, Jan 13 2007,1400,3161,3,3318,3.4,6479,3.2
Sat, Jan 13 2007,1500,2985,3,2242,5,5227,3.9
Sat, Jan 13 2007,1600,2708,2.3,2300,8,5008,4.9
Sat, Jan 13 2007,1700,2670,2.8,2447,3.8,5117,3.3
Sat, Jan 13 2007,1800,2580,2.1,2366,1.9,4946,2
Sat, Jan 13 2007,1900,2420,2.9,2313,2.1,4733,2.5
Sat, Jan 13 2007,2000,2113,2.8,2008,1.9,4121,2.4
Sat, Jan 13 2007,2100,1563,1.9,1657,1.6,3220,1.7
Sat, Jan 13 2007,2200,1151,3.2,1177,2.5,2328,2.9
Sat, Jan 13 2007,2300,931,2.8,1114,3.2,2045,3
Sat, Jan 13 2007,2400,706,2.7,882,3.5,1588,3.1
Sun, Jan 14 2007,0100,586,1.7,643,3.1,1229,2.4
Sun, Jan 14 2007,0200,475,3.6,558,2.3,1033,2.9
Sun, Jan 14 2007,0300,305,4.3,356,4.8,661,4.5
Sun, Jan 14 2007,0400,322,4,276,5.1,598,4.5
Sun, Jan 14 2007,0500,487,3.3,264,6.1,751,4.3
Sun, Jan 14 2007,0600,506,2.4,325,2.5,831,2.4
Sun, Jan 14 2007,0700,525,3.8,479,7.3,1004,5.5
Sun, Jan 14 2007,0800,744,4.2,535,4.1,1279,4.1
Sun, Jan 14 2007,0900,831,3.5,748,4.7,1579,4.1
Sun, Jan 14 2007,1000,1146,2.5,981,3.5,2127,3
Sun, Jan 14 2007,1100,1549,3.4,1590,2.4,3139,2.9
Sun, Jan 14 2007,1200,2182,1.8,2422,1.9,4604,1.8
Sun, Jan 14 2007,1300,2825,1.3,2845,1.3,5670,1.3
Sun, Jan 14 2007,1400,3264,1.2,3208,1.1,6472,1.1
Sun, Jan 14 2007,1500,3327,1.1,3054,0.7,6381,0.9
Sun, Jan 14 2007,1600,3205,1.3,3109,1.6,6314,1.4
Sun, Jan 14 2007,1700,3273,1.1,2923,1.4,6196,1.3
Sun, Jan 14 2007,1800,3270,1.5,2830,1,6100,1.3
Sun, Jan 14 2007,1900,2961,2.1,2810,2.9,5771,2.5
Sun, Jan 14 2007,2000,2383,2.3,2338,2.4,4721,2.4
Sun, Jan 14 2007,2100,1895,1.6,2145,2.1,4040,1.9
Sun, Jan 14 2007,2200,1624,2,1671,3.2,3295,2.6
Sun, Jan 14 2007,2300,1133,2,1466,3.9,2599,3.1
Sun, Jan 14 2007,2400,686,3.6,1183,5.6,1869,4.9
Mon, Jan 15 2007,0100,464,8.8,707,5.8,1171,7
Mon, Jan 15 2007,0200,205,13.7,327,15,532,14.5
Mon, Jan 15 2007,0300,143,23.1,211,22.7,354,22.9
Mon, Jan 15 2007,0400,191,13.1,152,31.6,343,21.3
Mon, Jan 15 2007,0500,566,10.1,276,22.5,842,14.1
Mon, Jan 15 2007,0600,1087,10.1,883,22.8,1970,15.8
Mon, Jan 15 2007,0700,2415,11.3,2516,13.2,4931,12.3
Mon, Jan 15 2007,0800,3642,6.9,2541,10.2,6183,8.2
Mon, Jan 15 2007,0900,3409,9.6,2660,11.1,6069,10.2
Mon, Jan 15 2007,1000,3051,12.7,2931,14.4,5982,13.6
Mon, Jan 15 2007,1100,2761,16.8,2648,14.6,5409,15.7
Mon, Jan 15 2007,1200,2696,17.1,2723,16,5419,16.6
Mon, Jan 15 2007,1300,2770,16.9,2810,16.4,5580,16.6
Mon, Jan 15 2007,1400,2977,15.8,2685,14.4,5662,15.1
Mon, Jan 15 2007,1500,2923,14.4,2922,12.3,5845,13.3
Mon, Jan 15 2007,1600,3227,12.7,3011,10.2,6238,11.5
Mon, Jan 15 2007,1700,3640,9.2,3286,8.2,6926,8.7
Mon, Jan 15 2007,1800,3429,6.4,2820,9,6249,7.6
Mon, Jan 15 2007,1900,3150,6.6,2416,7.5,5566,7
Mon, Jan 15 2007,2000,2471,7.4,2241,5.8,4712,6.6
Mon, Jan 15 2007,2100,1609,6.5,1613,6.3,3222,6.4
Mon, Jan 15 2007,2200,1314,7,1528,4.6,2842,5.7
Mon, Jan 15 2007,2300,935,7,1472,5.5,2407,6.1
Mon, Jan 15 2007,2400,554,7.6,854,10.1,1408,9.1
Tue, Jan 16 2007,0100,284,21.8,414,12.1,698,16
Tue, Jan 16 2007,0200,173,26,235,20.9,408,23
Tue, Jan 16 2007,0300,127,26,149,41.6,276,34.4
Tue, Jan 16 2007,0400,212,17.5,145,33.1,357,23.8
Tue, Jan 16 2007,0500,582,10.7,252,25.8,834,15.2
Tue, Jan 16 2007,0600,1000,11.5,759,27.4,1759,18.4
Tue, Jan 16 2007,0700,2387,11.1,2502,16.1,4889,13.7
Tue, Jan 16 2007,0800,3570,7.8,2441,10.7,6011,9
Tue, Jan 16 2007,0900,3067,10.1,2620,11,5687,10.6
Tue, Jan 16 2007,1000,2969,12.4,2771,12.5,5740,12.5
Tue, Jan 16 2007,1100,2739,13.9,2629,14.5,5368,14.2
Tue, Jan 16 2007,1200,2827,18.1,2662,16.6,5489,17.4
Tue, Jan 16 2007,1300,2826,16.6,2775,16.1,5601,16.4
Tue, Jan 16 2007,1400,3056,15.9,2655,14.8,5711,15.4
Tue, Jan 16 2007,1500,2975,13.1,2880,13.8,5855,13.4
Tue, Jan 16 2007,1600,3208,12.7,3071,11,6279,11.9
Tue, Jan 16 2007,1700,3637,8.3,3135,8.1,6772,8.2
Tue, Jan 16 2007,1800,3428,5.6,2465,10,5893,7.4
Tue, Jan 16 2007,1900,3228,6.9,2390,10.2,5618,8.3
Tue, Jan 16 2007,2000,2602,8,2478,5,5080,6.5
Tue, Jan 16 2007,2100,1722,6.6,1856,5.2,3578,5.9
Tue, Jan 16 2007,2200,1491,6.6,1543,4.9,3034,5.7
Tue, Jan 16 2007,2300,1270,4.9,1534,5.5,2804,5.2
Tue, Jan 16 2007,2400,661,7.6,900,8,1561,7.8
Wed, Jan 17 2007,0100,354,14.7,427,13.6,781,14.1
Wed, Jan 17 2007,0200,178,27.5,274,17.2,452,21.2
Wed, Jan 17 2007,0300,135,28.9,160,33.1,295,31.2
Wed, Jan 17 2007,0400,208,21.6,152,38.8,360,28.9
Wed, Jan 17 2007,0500,605,10.6,261,27.2,866,15.6
Wed, Jan 17 2007,0600,1071,13.5,698,24.5,1769,17.9
Wed, Jan 17 2007,0700,2433,12.6,2437,18.2,4870,15.4
Wed, Jan 17 2007,0800,3606,7,2573,10.7,6179,8.6
Wed, Jan 17 2007,0900,3221,9.7,2686,10.1,5907,9.9
Wed, Jan 17 2007,1000,3111,12.4,2819,13.7,5930,13.1
Wed, Jan 17 2007,1100,2885,15.7,2578,15.6,5463,15.7
Wed, Jan 17 2007,1200,2590,17.8,2676,16.7,5266,17.2
Wed, Jan 17 2007,1300,2811,15.9,2730,14.9,5541,15.4
Wed, Jan 17 2007,1400,3206,15.6,2774,12.4,5980,14.1
Wed, Jan 17 2007,1500,3146,13.5,2881,13.8,6027,13.7
Wed, Jan 17 2007,1600,3270,11.7,2701,15,5971,13.2
Wed, Jan 17 2007,1700,3682,7.9,3064,8.9,6746,8.4
Wed, Jan 17 2007,1800,3596,6,3117,5.4,6713,5.7
Wed, Jan 17 2007,1900,3141,6.3,2712,4.6,5853,5.5
Wed, Jan 17 2007,2000,2895,7.3,2665,5.6,5560,6.5
Wed, Jan 17 2007,2100,1981,6.3,1880,6.8,3861,6.5
Wed, Jan 17 2007,2200,1634,6.2,1561,5.5,3195,5.9
Wed, Jan 17 2007,2300,1169,5.6,1570,4.8,2739,5.1
Wed, Jan 17 2007,2400,704,6.5,988,8.4,1692,7.6
Thu, Jan 18 2007,0100,346,12.7,468,15.2,814,14.1
Thu, Jan 18 2007,0200,193,22.3,269,16.7,462,19
Thu, Jan 18 2007,0300,154,31.2,136,36.8,290,33.8
Thu, Jan 18 2007,0400,252,14.3,167,32.9,419,21.7
Thu, Jan 18 2007,0500,535,11.6,302,23.2,837,15.8
